PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.00 wrk
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.00 wrk
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.00 wrk
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.00 wrk
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.00 wrk
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.00 wrk
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.00 wrk
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.00 wrk
36670 yugm2     20   0   84512   4628   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.01 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.02 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.03 wrk
36670 yugm2     20   0   84512   5068   3944 S   0.0   0.0   0:00.03 wrk
