20:13:27.463813 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52552: Flags [P.], seq 3907941444:3907941567, ack 348103093, win 509, options [nop,nop,TS val 3163709774 ecr 4135378849], length 123

20:13:27.463839 IP amd256.utah.cloudlab.us.52552 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135379849 ecr 3163709774], length 0

20:13:27.463912 IP amd256.utah.cloudlab.us.52552 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135379849 ecr 3163709774], length 54

20:13:27.463996 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52552: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163709774 ecr 4135379849], length 0

20:13:27.468267 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52554: Flags [P.], seq 888866692:888866815, ack 347069144, win 509, options [nop,nop,TS val 3163709779 ecr 4135378853], length 123

20:13:27.468289 IP amd256.utah.cloudlab.us.52554 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135379854 ecr 3163709779], length 0

20:13:27.468345 IP amd256.utah.cloudlab.us.52554 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135379854 ecr 3163709779], length 54

20:13:27.468399 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52554: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163709779 ecr 4135379854], length 0

20:13:27.473893 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52568: Flags [P.], seq 62504902:62505025, ack 1287117383, win 509, options [nop,nop,TS val 3163709784 ecr 4135378858], length 123

20:13:27.473916 IP amd256.utah.cloudlab.us.52568 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135379859 ecr 3163709784], length 0

20:13:27.473972 IP amd256.utah.cloudlab.us.52568 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135379859 ecr 3163709784], length 54

20:13:27.474025 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52568: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163709784 ecr 4135379859], length 0

20:13:27.478445 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52574: Flags [P.], seq 3255957974:3255958097, ack 2850745336, win 509, options [nop,nop,TS val 3163709789 ecr 4135378863], length 123

20:13:27.478474 IP amd256.utah.cloudlab.us.52574 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135379864 ecr 3163709789], length 0

20:13:27.478528 IP amd256.utah.cloudlab.us.52574 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135379864 ecr 3163709789], length 54

20:13:27.478582 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52574: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163709789 ecr 4135379864], length 0

20:13:27.484074 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52590: Flags [P.], seq 391568537:391568660, ack 2931148128, win 509, options [nop,nop,TS val 3163709794 ecr 4135378869], length 123

20:13:27.484099 IP amd256.utah.cloudlab.us.52590 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135379870 ecr 3163709794], length 0

20:13:27.484155 IP amd256.utah.cloudlab.us.52590 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135379870 ecr 3163709794], length 54

20:13:27.484213 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52590: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163709795 ecr 4135379870], length 0

20:13:27.488596 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52602: Flags [P.], seq 3487817874:3487817997, ack 580608072, win 509, options [nop,nop,TS val 3163709799 ecr 4135378873], length 123

20:13:27.488620 IP amd256.utah.cloudlab.us.52602 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135379874 ecr 3163709799], length 0

20:13:27.488676 IP amd256.utah.cloudlab.us.52602 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135379874 ecr 3163709799], length 54

20:13:27.488729 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52602: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163709799 ecr 4135379874], length 0

20:13:27.503290 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.52620: Flags [S.], seq 3913367700, ack 255031844, win 65160, options [mss 1460,sackOK,TS val 3163709814 ecr 4135378883,nop,wscale 7], length 0

