PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
31080 yugm2     20   0 1288296 871104   4164 S   0.0  23.3   0:00.15 wrk
31080 yugm2     20   0 1288296 871124   4164 S  77.8  23.3   0:00.68 wrk
31080 yugm2     20   0 1288296 871388   4164 S  78.9  23.3   0:02.23 wrk
31080 yugm2     20   0 1288296 871388   4164 S  88.9  23.3   0:03.56 wrk
31080 yugm2     20   0 1288296 871388   4164 S  88.9  23.3   0:04.83 wrk
31080 yugm2     20   0 1288296 871388   4164 S  83.3  23.3   0:06.19 wrk
31080 yugm2     20   0 1288296 871388   4164 S  88.9  23.3   0:07.38 wrk
31080 yugm2     20   0 1288296 871388   4164 S  83.3  23.3   0:08.53 wrk
31080 yugm2     20   0 1288296 871388   4164 S  88.9  23.3   0:09.81 wrk
31080 yugm2     20   0 1288296 871388   4164 S  83.3  23.3   0:10.97 wrk
31080 yugm2     20   0 1288296 871608   4164 S  88.9  23.3   0:12.23 wrk
31080 yugm2     20   0 1288296 871608   4164 S  88.2  23.3   0:13.49 wrk
31080 yugm2     20   0 1288296 871608   4164 S  83.3  23.3   0:15.30 wrk
31080 yugm2     20   0 1288296 871608   4164 S  83.3  23.3   0:19.34 wrk
31080 yugm2     20   0 1288296 871340   3896 S  88.2  23.3   0:22.04 wrk
31080 yugm2     20   0 1288296 871340   3896 S  83.3  23.3   0:25.22 wrk
