PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
83844 yugm2     20   0  773092 127900   4260 S   0.0   3.4   0:00.02 wrk
83844 yugm2     20   0  773092 128704   4260 S  94.1   3.4   0:01.62 wrk
83844 yugm2     20   0  773092 128968   4260 S  82.4   3.4   0:02.84 wrk
83844 yugm2     20   0  773092 128968   4260 S  82.4   3.4   0:04.09 wrk
83844 yugm2     20   0  773092 128968   4260 S  81.2   3.4   0:05.26 wrk
83844 yugm2     20   0  773092 129496   4260 S  76.5   3.5   0:06.38 wrk
83844 yugm2     20   0  773092 130024   4260 S 100.0   3.5   0:07.57 wrk
83844 yugm2     20   0  773092 130468   4260 S  77.8   3.5   0:08.67 wrk
83844 yugm2     20   0  773092 130692   4260 S  81.2   3.5   0:09.69 wrk
83844 yugm2     20   0  773092 130916   4260 S  70.6   3.5   0:10.84 wrk
83844 yugm2     20   0  773092 130916   4260 S  76.5   3.5   0:11.88 wrk
83844 yugm2     20   0  773092 130916   4260 S  58.8   3.5   0:12.80 wrk
83844 yugm2     20   0  773092 131180   4260 S  68.8   3.5   0:13.74 wrk
83844 yugm2     20   0  773092 131180   4260 S  82.4   3.5   0:14.65 wrk
83844 yugm2     20   0  773092 131180   4260 S  64.7   3.5   0:15.88 wrk
83844 yugm2     20   0  773092 131708   4260 S  52.9   3.5   0:19.91 wrk
