PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
57486 yugm2     20   0 1680248  97720   4264 S  66.7   2.6   0:00.45 wrk
57486 yugm2     20   0 1680248 101256   4264 S 105.6   2.7   0:01.82 wrk
57486 yugm2     20   0 1680248 101256   4264 S 105.9   2.7   0:03.35 wrk
57486 yugm2     20   0 1680248 103104   4264 S 100.0   2.8   0:04.83 wrk
57486 yugm2     20   0 1680248 103632   4264 S 105.9   2.8   0:06.27 wrk
57486 yugm2     20   0 1680248 103632   4264 S 100.0   2.8   0:07.78 wrk
57486 yugm2     20   0 1680248 104424   4264 S 100.0   2.8   0:09.27 wrk
57486 yugm2     20   0 1680248 110208   4264 S 100.0   2.9   0:10.64 wrk
57486 yugm2     20   0 1680248 111308   4264 S  88.2   3.0   0:12.03 wrk
57486 yugm2     20   0 1680248 111572   4264 S  88.9   3.0   0:13.51 wrk
57486 yugm2     20   0 1680248 112044   4264 S  83.3   3.0   0:14.86 wrk
57486 yugm2     20   0 1680248 113344   4264 S  88.9   3.0   0:16.32 wrk
57486 yugm2     20   0 1680248 115192   4264 S  77.8   3.1   0:17.75 wrk
57486 yugm2     20   0 1680248 115456   4264 S  88.2   3.1   0:19.00 wrk
57486 yugm2     20   0 1680248 115960   4264 S  72.2   3.1   0:20.19 wrk
57486 yugm2     20   0 1680248 116752   4264 S  76.5   3.1   0:21.83 wrk
57486 yugm2     20   0 1680248 118072   4264 S  77.8   3.2   0:23.00 wrk
57486 yugm2     20   0 1680248 118336   4264 S  76.5   3.2   0:24.34 wrk
57486 yugm2     20   0 1680248 119128   4264 S  66.7   3.2   0:26.71 wrk
