PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
19787 yugm2     20   0 1647752 145240   4164 S   0.0   3.9   0:00.03 wrk
19787 yugm2     20   0 1647752 149396   4164 S 145.5   4.0   0:02.18 wrk
19787 yugm2     20   0 1647752 149924   4164 S 133.3   4.0   0:04.15 wrk
19787 yugm2     20   0 1647752 150188   4164 S 126.3   4.0   0:06.25 wrk
19787 yugm2     20   0 1647752 150716   4164 S 133.3   4.0   0:08.25 wrk
19787 yugm2     20   0 1647752 152300   4164 S 135.0   4.1   0:10.50 wrk
19787 yugm2     20   0 1647752 153620   4164 S 131.6   4.1   0:12.48 wrk
19787 yugm2     20   0 1647752 157120   4164 S 126.3   4.2   0:14.99 wrk
19787 yugm2     20   0 1647752 158300   4164 S 121.1   4.2   0:17.40 wrk
19787 yugm2     20   0 1647752 158532   4164 S 133.3   4.2   0:19.38 wrk
19787 yugm2     20   0 1647752 159588   4164 S 110.5   4.3   0:21.29 wrk
19787 yugm2     20   0 1647752 159588   4164 S 111.1   4.3   0:23.08 wrk
19787 yugm2     20   0 1647752 160380   4164 S 100.0   4.3   0:25.30 wrk
19787 yugm2     20   0 1647752 161436   4164 S 116.7   4.3   0:27.14 wrk
19787 yugm2     20   0 1647752 161964   4164 S 105.3   4.3   0:28.92 wrk
19787 yugm2     20   0 1647752 163020   4164 S 105.6   4.4   0:33.27 wrk
