PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
21905 yugm2     20   0  159244   4640   3960 S   0.0   0.0   0:00.00 wrk
21905 yugm2     20   0  159244   4640   3960 S   0.0   0.0   0:00.01 wrk
21905 yugm2     20   0  159244   4640   3960 S   5.9   0.0   0:00.03 wrk
21905 yugm2     20   0  159244   4640   3960 S   0.0   0.0   0:00.04 wrk
21905 yugm2     20   0  159244   4640   3960 S   0.0   0.0   0:00.05 wrk
21905 yugm2     20   0  159244   4640   3960 S   0.0   0.0   0:00.05 wrk
21905 yugm2     20   0  159244   4640   3960 S   0.0   0.0   0:00.06 wrk
21905 yugm2     20   0  159244   4640   3960 S   0.0   0.0   0:00.08 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.09 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.11 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.12 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.13 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.15 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.16 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.18 wrk
21905 yugm2     20   0  159244   5584   3960 S   5.9   0.0   0:00.20 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.20 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.22 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.23 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.25 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.26 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.28 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.30 wrk
21905 yugm2     20   0  159244   5584   3960 S   5.9   0.0   0:00.31 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.32 wrk
21905 yugm2     20   0  159244   5584   3960 S   5.9   0.0   0:00.34 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.35 wrk
21905 yugm2     20   0  159244   5584   3960 S   5.9   0.0   0:00.37 wrk
21905 yugm2     20   0  159244   5584   3960 S   5.6   0.0   0:00.39 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.40 wrk
21905 yugm2     20   0  159244   5584   3960 S   5.9   0.0   0:00.42 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.43 wrk
21905 yugm2     20   0  159244   5584   3960 S   5.9   0.0   0:00.44 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.46 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.47 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.48 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.50 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.51 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.52 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.54 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.55 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.57 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.58 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.60 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.61 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.63 wrk
21905 yugm2     20   0  159244   5584   3960 S   0.0   0.0   0:00.64 wrk
