PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
21820 yugm2     20   0  841916 348808   4164 S   0.0   9.3   0:00.06 wrk
21820 yugm2     20   0  841916 349104   4164 S 128.6   9.3   0:02.35 wrk
21820 yugm2     20   0  841916 349104   4164 S 128.6   9.3   0:05.21 wrk
21820 yugm2     20   0  841916 349104   4164 S 127.3   9.3   0:09.00 wrk
21820 yugm2     20   0  841916 349368   4164 S 128.6   9.3   0:13.72 wrk
21820 yugm2     20   0  841916 349844   4164 S 128.6   9.4   0:21.57 wrk
21820 yugm2     20   0  841916 349844   4164 S 130.0   9.4   0:24.25 wrk
21820 yugm2     20   0  841916 349844   4164 S 150.0   9.4   0:26.96 wrk
21820 yugm2     20   0  841916 349844   4164 S 140.0   9.4   0:29.96 wrk
21820 yugm2     20   0  841916 350080   4164 S 136.4   9.4   0:32.64 wrk
21820 yugm2     20   0  841916 350080   4164 S 140.0   9.4   0:35.46 wrk
21820 yugm2     20   0  841916 350080   4164 S 130.0   9.4   0:38.25 wrk
21820 yugm2     20   0  841916 350080   4164 S 155.6   9.4   0:41.06 wrk
21820 yugm2     20   0  841916 350080   4164 S 133.3   9.4   0:43.68 wrk
