PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
39319 yugm2     20   0  346652   4668   4164 S   0.0   0.1   0:00.00 wrk
39319 yugm2     20   0 1003744  54096   4228 S 120.0   1.4   0:00.55 wrk
39319 yugm2     20   0 1003744  54872   4228 S  77.8   1.5   0:01.92 wrk
39319 yugm2     20   0 1003744  55400   4228 S  83.3   1.5   0:03.20 wrk
39319 yugm2     20   0 1003744  56720   4228 S  82.4   1.5   0:04.35 wrk
39319 yugm2     20   0 1003744  57512   4228 S  83.3   1.5   0:05.51 wrk
39319 yugm2     20   0 1003744  57776   4228 S  72.2   1.5   0:06.56 wrk
39319 yugm2     20   0 1003744  58832   4228 S  76.5   1.6   0:07.61 wrk
39319 yugm2     20   0 1003744  60892   4228 S  70.6   1.6   0:08.67 wrk
39319 yugm2     20   0 1003744  61388   4228 S  77.8   1.6   0:09.73 wrk
39319 yugm2     20   0 1003744  61652   4228 S  76.5   1.6   0:10.78 wrk
39319 yugm2     20   0 1003744  62708   4228 S  70.6   1.7   0:11.84 wrk
39319 yugm2     20   0 1003744  63500   4228 S  70.6   1.7   0:12.76 wrk
39319 yugm2     20   0 1003744  64028   4228 S  70.6   1.7   0:13.69 wrk
39319 yugm2     20   0 1003744  64292   4228 S  70.6   1.7   0:14.58 wrk
39319 yugm2     20   0 1003744  65084   4228 S  64.7   1.7   0:15.52 wrk
39319 yugm2     20   0 1003744  65876   4228 S  68.8   1.8   0:16.45 wrk
39319 yugm2     20   0 1003744  66140   4228 S  76.5   1.8   0:17.37 wrk
39319 yugm2     20   0 1003744  66668   4228 S  70.6   1.8   0:18.35 wrk
39319 yugm2     20   0 1003744  67196   4228 S  58.8   1.8   0:19.22 wrk
39319 yugm2     20   0 1003744  67724   4228 S  52.9   1.8   0:20.09 wrk
39319 yugm2     20   0 1003744  68252   4228 S  58.8   1.8   0:20.89 wrk
