PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
66962 yugm2     20   0 1496700  11520   4092 S  37.5   0.3   0:00.06 wrk
66962 yugm2     20   0 1496700  15940   4092 S 106.2   0.4   0:01.32 wrk
66962 yugm2     20   0 1496700  20428   4092 S 105.9   0.5   0:02.89 wrk
66962 yugm2     20   0 1496700  24916   4092 S  94.4   0.7   0:04.30 wrk
66962 yugm2     20   0 1496700  29404   4092 S  83.3   0.8   0:05.66 wrk
66962 yugm2     20   0 1496700  33892   4092 S 100.0   0.9   0:07.30 wrk
66962 yugm2     20   0 1496700  33892   4092 S 100.0   0.9   0:08.89 wrk
66962 yugm2     20   0 1496700  33892   4092 S  88.2   0.9   0:10.49 wrk
66962 yugm2     20   0 1496700  33892   4092 S  94.1   0.9   0:11.83 wrk
66962 yugm2     20   0 1496700  33892   4092 S  94.1   0.9   0:13.21 wrk
66962 yugm2     20   0 1496700  33892   4092 S 105.9   0.9   0:14.74 wrk
66962 yugm2     20   0 1496700  33892   4092 S  94.1   0.9   0:16.06 wrk
66962 yugm2     20   0 1496700  33892   4092 S  88.2   0.9   0:17.59 wrk
66962 yugm2     20   0 1496700  33892   4092 S  17.6   0.9   0:18.93 wrk
66962 yugm2     20   0 1496700  33892   4092 S  56.2   0.9   0:19.31 wrk
66962 yugm2     20   0 1496700  33892   4092 S  35.3   0.9   0:20.00 wrk
66962 yugm2     20   0 1496700  33892   4092 S  70.6   0.9   0:20.67 wrk
66962 yugm2     20   0 1496700  33892   4092 S  50.0   0.9   0:21.20 wrk
66962 yugm2     20   0 1496700  33892   4092 S  43.8   0.9   0:22.16 wrk
66962 yugm2     20   0 1496700  33892   4092 S  41.2   0.9   0:22.72 wrk
