PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
68516 yugm2     20   0  902120   5232   4032 S   0.0   0.0   0:00.01 wrk
68516 yugm2     20   0  902120   5232   4032 S   5.6   0.0   0:00.06 wrk
68516 yugm2     20   0  902120   5232   4032 S   5.9   0.0   0:00.09 wrk
68516 yugm2     20   0  902120   5232   4032 S   5.9   0.0   0:00.13 wrk
68516 yugm2     20   0  902120   5232   4032 S   0.0   0.0   0:00.18 wrk
68516 yugm2     20   0  902120   5232   4032 S   5.9   0.0   0:00.23 wrk
68516 yugm2     20   0  902120   5232   4032 S   0.0   0.0   0:00.27 wrk
68516 yugm2     20   0  902120   5232   4032 S   0.0   0.0   0:00.31 wrk
68516 yugm2     20   0  902120   5232   4032 S   0.0   0.0   0:00.36 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:00.44 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:00.50 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:00.57 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:00.63 wrk
68516 yugm2     20   0  902120  11184   4032 S   0.0   0.0   0:00.69 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:00.76 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:00.82 wrk
68516 yugm2     20   0  902120  11184   4032 S   0.0   0.0   0:00.88 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:00.96 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.02 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.09 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.15 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.22 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.28 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.35 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.42 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:01.48 wrk
68516 yugm2     20   0  902120  11184   4032 S   0.0   0.0   0:01.54 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:01.62 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:01.69 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.75 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.81 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.88 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:01.94 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:02.01 wrk
68516 yugm2     20   0  902120  11184   4032 S   0.0   0.0   0:02.07 wrk
68516 yugm2     20   0  902120  11184   4032 S   0.0   0.0   0:02.13 wrk
68516 yugm2     20   0  902120  11184   4032 S   0.0   0.0   0:02.20 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:02.26 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:02.33 wrk
68516 yugm2     20   0  902120  11184   4032 S   0.0   0.0   0:02.39 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:02.46 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:02.53 wrk
68516 yugm2     20   0  902120  11184   4032 S   0.0   0.0   0:02.59 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.6   0.0   0:02.66 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:02.73 wrk
68516 yugm2     20   0  902120  11184   4032 S  11.8   0.0   0:02.80 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:02.86 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:02.93 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:03.00 wrk
68516 yugm2     20   0  902120  11184   4032 S   5.9   0.0   0:03.06 wrk
