PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
87249 yugm2     20   0 1947388  15364   4224 R   5.9   0.4   0:00.01 wrk
87249 yugm2     20   0 2261692  43476   4224 S 153.8   1.2   0:03.48 wrk
87249 yugm2     20   0 2261692  43476   4224 S 123.8   1.2   0:05.95 wrk
87249 yugm2     20   0 2261692  66708   4224 S 100.0   1.8   0:09.60 wrk
87249 yugm2     20   0 2261692  69876   4224 S 173.1   1.9   0:12.48 wrk
87249 yugm2     20   0 2261692  69876   4224 S 141.4   1.9   0:15.65 wrk
87249 yugm2     20   0 2261692  91264   4224 S 114.3   2.4   0:18.53 wrk
87249 yugm2     20   0 2261692  91264   4224 S 165.0   2.4   0:21.19 wrk
87249 yugm2     20   0 2261692  91264   4224 S 122.2   2.4   0:22.62 wrk
87249 yugm2     20   0 2261692  91264   4224 S  92.1   2.4   0:29.37 wrk
87249 yugm2     20   0 2261692  91264   4224 S 200.0   2.4   0:33.10 wrk
87249 yugm2     20   0 2261692  91264   4224 S 125.0   2.4   0:36.07 wrk
87249 yugm2     20   0 2261692  91264   4224 S  50.0   2.4   0:37.52 wrk
87249 yugm2     20   0 2261692  91264   4224 S 200.0   2.4   0:40.12 wrk
87249 yugm2     20   0 2261692  91264   4224 S 200.0   2.4   0:44.88 wrk
