PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
22494 yugm2     20   0  841916 348700   4052 S   0.0   9.3   0:00.06 wrk
22494 yugm2     20   0  841916 348996   4052 S 128.6   9.3   0:02.09 wrk
22494 yugm2     20   0  841916 348996   4052 S 109.5   9.3   0:04.79 wrk
22494 yugm2     20   0  841916 348996   4052 S 145.5   9.3   0:07.70 wrk
22494 yugm2     20   0  841916 348996   4052 S 128.6   9.3   0:10.56 wrk
22494 yugm2     20   0  841916 349524   4052 S 130.0   9.3   0:13.27 wrk
22494 yugm2     20   0  841916 349524   4052 S 150.0   9.3   0:16.00 wrk
22494 yugm2     20   0  841916 349524   4052 S 128.6   9.3   0:19.69 wrk
22494 yugm2     20   0  841916 349972   4052 S 127.3   9.4   0:22.80 wrk
22494 yugm2     20   0  841916 349972   4052 S 133.3   9.4   0:26.33 wrk
22494 yugm2     20   0  841916 349972   4052 S 128.6   9.4   0:29.52 wrk
22494 yugm2     20   0  841916 349972   4052 S 133.3   9.4   0:32.85 wrk
22494 yugm2     20   0  841916 349972   4052 S 145.0   9.4   0:35.64 wrk
22494 yugm2     20   0  841916 349972   4052 S 133.3   9.4   0:38.41 wrk
22494 yugm2     20   0  841916 349972   4052 S 135.0   9.4   0:41.27 wrk
22494 yugm2     20   0  841916 349972   4052 S 119.0   9.4   0:44.14 wrk
