PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
23233 yugm2     20   0  841916 348820   4172 S   0.0   9.3   0:00.05 wrk
23233 yugm2     20   0  841916 349116   4172 S 142.9   9.3   0:02.12 wrk
23233 yugm2     20   0  841916 349116   4172 S 128.6   9.3   0:04.89 wrk
23233 yugm2     20   0  841916 349116   4172 S 157.9   9.3   0:07.46 wrk
23233 yugm2     20   0  841916 349116   4172 S 133.3   9.3   0:10.31 wrk
23233 yugm2     20   0  841916 349644   4172 S 133.3   9.3   0:13.19 wrk
23233 yugm2     20   0  841916 349644   4172 S 133.3   9.3   0:15.92 wrk
23233 yugm2     20   0  841916 349644   4172 S 145.0   9.3   0:19.37 wrk
23233 yugm2     20   0  841916 350092   4172 S 145.0   9.4   0:23.25 wrk
23233 yugm2     20   0  841916 350092   4172 S 145.0   9.4   0:26.26 wrk
23233 yugm2     20   0  841916 350092   4172 S 150.0   9.4   0:30.04 wrk
23233 yugm2     20   0  841916 350092   4172 S 135.0   9.4   0:33.15 wrk
23233 yugm2     20   0  841916 350092   4172 S 138.1   9.4   0:35.97 wrk
23233 yugm2     20   0  841916 350092   4172 S 131.8   9.4   0:38.90 wrk
23233 yugm2     20   0  841916 350092   4172 S 142.1   9.4   0:41.88 wrk
23233 yugm2     20   0  841916 350092   4172 S 133.3   9.4   0:44.70 wrk
