PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
38620 yugm2     20   0  855104  58224   4220 S   5.9   1.6   0:00.01 wrk
38620 yugm2     20   0  855104  59680   4220 S 113.6   1.6   0:00.68 wrk
38620 yugm2     20   0  855104  59680   4220 S  88.2   1.6   0:01.89 wrk
38620 yugm2     20   0  855104  60736   4220 S  88.2   1.6   0:03.02 wrk
38620 yugm2     20   0  855104  60736   4220 S  94.1   1.6   0:04.12 wrk
38620 yugm2     20   0  855104  60736   4220 S  88.2   1.6   0:05.25 wrk
38620 yugm2     20   0  855104  61792   4220 S  88.2   1.7   0:06.35 wrk
38620 yugm2     20   0  855104  61792   4220 S  82.4   1.7   0:07.43 wrk
38620 yugm2     20   0  855104  63068   4220 S  70.0   1.7   0:08.56 wrk
38620 yugm2     20   0  855104  63068   4220 S  76.5   1.7   0:09.58 wrk
38620 yugm2     20   0  855104  63860   4220 S  76.5   1.7   0:10.56 wrk
38620 yugm2     20   0  855104  64124   4220 S  76.5   1.7   0:11.59 wrk
38620 yugm2     20   0  855104  64124   4220 S  70.6   1.7   0:12.60 wrk
38620 yugm2     20   0  855104  64652   4220 S  70.6   1.7   0:13.59 wrk
38620 yugm2     20   0  855104  65180   4220 S  72.2   1.7   0:14.62 wrk
38620 yugm2     20   0  855104  65972   4220 S  61.1   1.8   0:17.22 wrk
38620 yugm2     20   0  855104  67556   4220 S  58.8   1.8   0:21.82 wrk
