PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
89429 yugm2     20   0  346652   4592   4088 S   0.0   0.1   0:00.00 wrk
89429 yugm2     20   0 1100252   9820   4152 S  47.1   0.3   0:00.66 wrk
89429 yugm2     20   0 1100252  12460   4152 S  47.1   0.3   0:01.27 wrk
89429 yugm2     20   0 1100252  15100   4152 S  43.8   0.4   0:01.89 wrk
89429 yugm2     20   0 1100252  17740   4152 S  43.8   0.5   0:02.61 wrk
89429 yugm2     20   0 1100252  20380   4152 S  50.0   0.5   0:03.37 wrk
89429 yugm2     20   0 1100252  20380   4152 S  50.0   0.5   0:04.16 wrk
89429 yugm2     20   0 1100252  20380   4152 S  50.0   0.5   0:04.96 wrk
89429 yugm2     20   0 1100252  20380   4152 S  25.0   0.5   0:05.62 wrk
89429 yugm2     20   0 1100252  20380   4152 S  43.8   0.5   0:06.28 wrk
89429 yugm2     20   0 1100252  20380   4152 S  50.0   0.5   0:06.96 wrk
89429 yugm2     20   0 1100252  20380   4152 S  43.8   0.5   0:07.68 wrk
89429 yugm2     20   0 1100252  20380   4152 S  43.8   0.5   0:08.37 wrk
89429 yugm2     20   0 1100252  20380   4152 S  47.1   0.5   0:09.13 wrk
89429 yugm2     20   0 1100252  20380   4152 S  52.9   0.5   0:09.87 wrk
89429 yugm2     20   0 1100252  20380   4152 S  47.1   0.5   0:10.56 wrk
89429 yugm2     20   0 1100252  20380   4152 S  56.2   0.5   0:11.36 wrk
89429 yugm2     20   0 1100252  20380   4152 S  50.0   0.5   0:12.14 wrk
89429 yugm2     20   0 1100252  20380   4152 S  50.0   0.5   0:12.90 wrk
89429 yugm2     20   0 1100252  20380   4152 S  50.0   0.5   0:13.66 wrk
89429 yugm2     20   0 1100252  20380   4152 S  52.9   0.5   0:14.37 wrk
