PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
82486 yugm2     20   0  991268  42108   4228 S  47.1   1.1   0:00.08 wrk
82486 yugm2     20   0  991268  44420   4228 S 125.0   1.2   0:01.64 wrk
82486 yugm2     20   0  991268  47024   4228 S 158.8   1.3   0:03.52 wrk
82486 yugm2     20   0  991268  48608   4228 S 170.6   1.3   0:05.38 wrk
82486 yugm2     20   0  991268  50456   4228 S 138.9   1.3   0:07.30 wrk
82486 yugm2     20   0  991268  51512   4228 S 127.8   1.4   0:09.23 wrk
82486 yugm2     20   0  991268  53096   4228 S 138.9   1.4   0:11.10 wrk
82486 yugm2     20   0  991268  54416   4228 S 147.1   1.5   0:12.90 wrk
82486 yugm2     20   0  991268  57792   4228 S 158.8   1.5   0:14.77 wrk
82486 yugm2     20   0  991268  58848   4228 S 164.7   1.6   0:16.61 wrk
82486 yugm2     20   0  991268  60696   4228 S 138.9   1.6   0:18.49 wrk
82486 yugm2     20   0  991268  60696   4228 S 123.8   1.6   0:20.57 wrk
82486 yugm2     20   0  991268  60696   4228 S 142.1   1.6   0:22.62 wrk
82486 yugm2     20   0  991268  60696   4228 S 136.8   1.6   0:24.52 wrk
82486 yugm2     20   0  991268  60696   4228 S 138.9   1.6   0:26.41 wrk
82486 yugm2     20   0  991268  60696   4228 S 152.9   1.6   0:28.27 wrk
82486 yugm2     20   0  991268  60696   4228 S 152.9   1.6   0:30.05 wrk
82486 yugm2     20   0  991268  60696   4228 S 144.4   1.6   0:31.97 wrk
82486 yugm2     20   0  991268  60696   4228 S 142.1   1.6   0:33.79 wrk
82486 yugm2     20   0  991268  60696   4228 S 147.4   1.6   0:35.70 wrk
82486 yugm2     20   0  991268  60696   4228 S 152.9   1.6   0:37.59 wrk
82486 yugm2     20   0  991268  60696   4228 S 138.9   1.6   0:39.51 wrk
82486 yugm2     20   0  991268  60696   4228 S 136.8   1.6   0:41.40 wrk
