PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
52024 yugm2     20   0 1326332   9344   4228 S  29.4   0.2   0:00.05 wrk
52024 yugm2     20   0 1326332  12724   4228 S  76.5   0.3   0:00.93 wrk
52024 yugm2     20   0 1326332  16156   4228 S  68.8   0.4   0:01.87 wrk
52024 yugm2     20   0 1326332  19588   4228 S  81.2   0.5   0:02.80 wrk
52024 yugm2     20   0 1326332  22756   4228 S  25.0   0.6   0:03.62 wrk
52024 yugm2     20   0 1326332  23284   4228 S  41.2   0.6   0:03.99 wrk
52024 yugm2     20   0 1326332  24340   4228 S  47.1   0.7   0:04.64 wrk
52024 yugm2     20   0 1326332  25396   4228 S  70.6   0.7   0:05.53 wrk
52024 yugm2     20   0 1326332  26452   4228 S  81.2   0.7   0:06.49 wrk
52024 yugm2     20   0 1326332  26452   4228 S  70.6   0.7   0:07.44 wrk
52024 yugm2     20   0 1326332  26452   4228 S  75.0   0.7   0:08.37 wrk
52024 yugm2     20   0 1326332  26452   4228 S  70.6   0.7   0:09.33 wrk
52024 yugm2     20   0 1326332  26452   4228 S  70.6   0.7   0:10.28 wrk
52024 yugm2     20   0 1326332  26452   4228 S  76.5   0.7   0:11.25 wrk
52024 yugm2     20   0 1326332  26452   4228 S  76.5   0.7   0:12.22 wrk
52024 yugm2     20   0 1326332  26452   4228 S  76.5   0.7   0:13.19 wrk
52024 yugm2     20   0 1326332  26452   4228 S  76.5   0.7   0:14.14 wrk
52024 yugm2     20   0 1326332  26452   4228 S  81.2   0.7   0:15.10 wrk
52024 yugm2     20   0 1326332  26452   4228 S  87.5   0.7   0:16.05 wrk
52024 yugm2     20   0 1326332  26452   4228 S  76.5   0.7   0:16.99 wrk
52024 yugm2     20   0 1326332  26452   4228 S  70.6   0.7   0:17.93 wrk
52024 yugm2     20   0 1326332  26452   4228 S  81.2   0.7   0:18.86 wrk
52024 yugm2     20   0 1326332  26452   4228 S  70.6   0.7   0:19.75 wrk
52024 yugm2     20   0 1326332  26452   4228 S  64.7   0.7   0:20.66 wrk
