12:18:42.817280 IP amd256.utah.cloudlab.us.56488 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1978743617:1978743676, ack 1007764573, win 502, options [nop,nop,TS val 3588495203 ecr 2616825008], length 59

12:18:42.817482 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56488: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616825128 ecr 3588495203], length 123

12:18:42.817510 IP amd256.utah.cloudlab.us.56488 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588495203 ecr 2616825128], length 0

12:18:42.818349 IP amd256.utah.cloudlab.us.56510 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1589594987:1589595046, ack 2019113201, win 502, options [nop,nop,TS val 3588495204 ecr 2616825008], length 59

12:18:42.818356 IP amd256.utah.cloudlab.us.56500 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 805934194:805934253, ack 2125534562, win 502, options [nop,nop,TS val 3588495204 ecr 2616825008], length 59

12:18:42.818372 IP amd256.utah.cloudlab.us.56512 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 4148716351:4148716410, ack 209669826, win 502, options [nop,nop,TS val 3588495204 ecr 2616825008], length 59

12:18:42.818378 IP amd256.utah.cloudlab.us.56524 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 398466315:398466374, ack 2086738097, win 502, options [nop,nop,TS val 3588495204 ecr 2616825008], length 59

12:18:42.818471 IP amd256.utah.cloudlab.us.56534 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 363445380:363445439, ack 4232560961, win 502, options [nop,nop,TS val 3588495204 ecr 2616825008], length 59

12:18:42.818485 IP amd256.utah.cloudlab.us.56552 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 949804534:949804593, ack 2528702505, win 502, options [nop,nop,TS val 3588495204 ecr 2616825008], length 59

12:18:42.818502 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56500: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616825129 ecr 3588495204], length 123

12:18:42.818502 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.56524: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616825129 ecr 3588495204], length 123

12:18:42.818504 IP amd256.utah.cloudlab.us.56542 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2287390793:2287390852, ack 580527992, win 502, options [nop,nop,TS val 3588495204 ecr 2616825009], length 59

12:18:42.818518 IP amd256.utah.cloudlab.us.56522 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 4017837022:4017837081, ack 2560235978, win 502, options [nop,nop,TS val 3588495204 ecr 2616825009], length 59

12:18:42.818528 IP amd256.utah.cloudlab.us.56500 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588495204 ecr 2616825129], length 0

12:18:42.818545 IP amd256.utah.cloudlab.us.56524 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588495204 ecr 2616825129], length 0

