PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
61333 yugm2     20   0 1287776 459348   4116 S  58.8  12.3   0:00.10 wrk
61333 yugm2     20   0 1287776 871340   4116 S  88.2  23.3   0:01.41 wrk
61333 yugm2     20   0 1287776 871340   4116 S  83.3  23.3   0:04.44 wrk
61333 yugm2     20   0 1287776 871340   4116 S  83.3  23.3   0:08.27 wrk
61333 yugm2     20   0 1287776 871340   4116 S  83.3  23.3   0:12.89 wrk
61333 yugm2     20   0 1287776 871560   4116 S  83.3  23.3   0:16.51 wrk
61333 yugm2     20   0 1287776 871560   4116 S  77.8  23.3   0:18.10 wrk
61333 yugm2     20   0 1287776 871560   4116 S  88.2  23.3   0:19.39 wrk
61333 yugm2     20   0 1287776 871560   4116 S  88.2  23.3   0:21.39 wrk
61333 yugm2     20   0 1287776 871560   4116 S  88.2  23.3   0:22.79 wrk
61333 yugm2     20   0 1287776 871560   4116 S  77.8  23.3   0:24.00 wrk
