PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
17756 yugm2     20   0 1112136 162900   4180 S  17.6   4.4   0:00.03 wrk
17756 yugm2     20   0 1112136 164672   4180 S 152.4   4.4   0:02.13 wrk
17756 yugm2     20   0 1112136 165200   4180 S 123.5   4.4   0:04.22 wrk
17756 yugm2     20   0 1112136 165464   4180 S 116.7   4.4   0:07.23 wrk
17756 yugm2     20   0 1112136 165464   4180 S 131.6   4.4   0:09.51 wrk
17756 yugm2     20   0 1112136 165992   4180 S 138.9   4.4   0:11.59 wrk
17756 yugm2     20   0 1112136 167876   4180 S 133.3   4.5   0:15.06 wrk
17756 yugm2     20   0 1112136 168128   4180 S 135.3   4.5   0:17.32 wrk
17756 yugm2     20   0 1112136 168588   4180 S 126.3   4.5   0:19.31 wrk
17756 yugm2     20   0 1112136 168852   4180 S 127.8   4.5   0:21.53 wrk
17756 yugm2     20   0 1112136 169116   4180 S 116.7   4.5   0:23.70 wrk
17756 yugm2     20   0 1112136 169616   4180 S 122.2   4.5   0:25.47 wrk
17756 yugm2     20   0 1112136 169616   4180 S 121.1   4.5   0:27.27 wrk
17756 yugm2     20   0 1112136 170408   4180 S 105.6   4.6   0:34.36 wrk
17756 yugm2     20   0 1112136 170672   4180 S 100.0   4.6   0:36.98 wrk
