PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
59560 yugm2     20   0 1477248 499320   4084 D  44.4  13.3   0:00.08 wrk
59560 yugm2     20   0 1760100 944576   4084 S 136.4  25.2   0:01.16 wrk
59560 yugm2     20   0 1760100 944576   4084 S 131.8  25.2   0:03.73 wrk
59560 yugm2     20   0 1760100 944840   4084 S 142.9  25.3   0:06.23 wrk
59560 yugm2     20   0 1760100 945104   4084 S 138.1  25.3   0:09.01 wrk
59560 yugm2     20   0 1760100 945104   4084 S 147.6  25.3   0:11.79 wrk
59560 yugm2     20   0 1760100 945688   4084 S 147.6  25.3   0:14.42 wrk
59560 yugm2     20   0 1760100 945912   4084 S 128.0  25.3   0:17.17 wrk
59560 yugm2     20   0 1760100 946136   4084 S 160.0  25.3   0:20.06 wrk
59560 yugm2     20   0 1760100 946136   4084 S 142.9  25.3   0:22.77 wrk
59560 yugm2     20   0 1760100 946136   4084 S 165.0  25.3   0:25.61 wrk
59560 yugm2     20   0 1760100 946136   4084 S 138.1  25.3   0:28.30 wrk
59560 yugm2     20   0 1760100 946136   4084 S 152.6  25.3   0:30.97 wrk
59560 yugm2     20   0 1760100 946136   4084 S  82.4  25.3   0:32.73 wrk
59560 yugm2     20   0 1760100 946136   4084 S 139.1  25.3   0:34.22 wrk
59560 yugm2     20   0 1760100 946136   4084 S 160.0  25.3   0:37.06 wrk
59560 yugm2     20   0 1760100 946136   4084 S 135.3  25.3   0:38.84 wrk
59560 yugm2     20   0 1760100 946136   4084 S 142.9  25.3   0:40.45 wrk
59560 yugm2     20   0 1135296 324968   4084 S   0.0   8.7   0:42.12 wrk
