PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
01948 yugm2     20   0 1157584  57032   4088 S 105.3   1.5   0:01.76 wrk
01948 yugm2     20   0 1157584  58616   4088 S  88.2   1.6   0:04.42 wrk
01948 yugm2     20   0 1157584  60200   4088 S  88.2   1.6   0:06.21 wrk
01948 yugm2     20   0 1157584  61256   4088 S  82.4   1.6   0:08.10 wrk
01948 yugm2     20   0 1157584  64560   4088 S  76.5   1.7   0:10.87 wrk
01948 yugm2     20   0 1157584  65352   4088 S  64.7   1.7   0:13.31 wrk
01948 yugm2     20   0 1157584  66408   4088 S  58.8   1.8   0:15.16 wrk
01948 yugm2     20   0 1157584  66936   4088 S  55.6   1.8   0:16.20 wrk
01948 yugm2     20   0 1157584  67728   4088 S  58.8   1.8   0:17.18 wrk
01948 yugm2     20   0 1157584  67992   4088 S  50.0   1.8   0:18.41 wrk
01948 yugm2     20   0 1157584  68520   4088 S  35.3   1.8   0:20.10 wrk
