PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
04418 yugm2     20   0 1627836  36960   4164 S  52.9   1.0   0:00.09 wrk
04418 yugm2     20   0 1627836  45028   4164 S 122.7   1.2   0:02.31 wrk
04418 yugm2     20   0 1627836  49220   4164 S 140.0   1.3   0:04.55 wrk
04418 yugm2     20   0 1627836  54764   4164 S 136.4   1.5   0:06.70 wrk
04418 yugm2     20   0 1627836  56612   4164 S 130.0   1.5   0:08.77 wrk
04418 yugm2     20   0 1627836  60308   4164 S 142.1   1.6   0:10.81 wrk
04418 yugm2     20   0 1627836  64268   4164 S 125.0   1.7   0:12.79 wrk
04418 yugm2     20   0 1627836  73072   4164 S 131.6   2.0   0:14.77 wrk
04418 yugm2     20   0 1627836  75100   4164 S 131.6   2.0   0:16.64 wrk
04418 yugm2     20   0 1627836  77476   4164 S 126.3   2.1   0:18.50 wrk
04418 yugm2     20   0 1627836  80116   4164 S 127.8   2.1   0:20.38 wrk
04418 yugm2     20   0 1627836  84340   4164 S 136.8   2.3   0:22.20 wrk
04418 yugm2     20   0 1627836  87244   4164 S 110.0   2.3   0:23.99 wrk
04418 yugm2     20   0 1627836  90412   4164 S 110.5   2.4   0:25.68 wrk
04418 yugm2     20   0 1627836  94660   4164 S 122.2   2.5   0:27.36 wrk
04418 yugm2     20   0 1627836  94660   4164 S 115.8   2.5   0:29.04 wrk
04418 yugm2     20   0 1627836  94660   4164 S 133.3   2.5   0:30.75 wrk
04418 yugm2     20   0 1627836  94660   4164 S 114.3   2.5   0:32.51 wrk
04418 yugm2     20   0 1627836  94660   4164 S 115.8   2.5   0:34.20 wrk
04418 yugm2     20   0 1627836  94660   4164 S 116.7   2.5   0:35.85 wrk
04418 yugm2     20   0 1627836  94660   4164 S 122.2   2.5   0:37.53 wrk
04418 yugm2     20   0 1627836  94924   4164 S 116.7   2.5   0:39.18 wrk
