PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
01771 yugm2     20   0  346652   4716   4212 S   0.0   0.1   0:00.00 wrk
01771 yugm2     20   0  594572  25692   4212 S  76.5   0.7   0:00.40 wrk
01771 yugm2     20   0  594572  26992   4212 S  70.6   0.7   0:01.70 wrk
01771 yugm2     20   0  594572  27520   4212 S  76.5   0.7   0:02.82 wrk
01771 yugm2     20   0  594572  28312   4212 S  76.5   0.8   0:04.18 wrk
01771 yugm2     20   0  594572  29104   4212 S  50.0   0.8   0:05.37 wrk
01771 yugm2     20   0  594572  29368   4212 S  47.1   0.8   0:06.01 wrk
01771 yugm2     20   0  594572  30300   4212 S  88.2   0.8   0:07.09 wrk
01771 yugm2     20   0  594572  30564   4212 S 100.0   0.8   0:08.38 wrk
01771 yugm2     20   0  594572  30564   4212 S  76.5   0.8   0:09.77 wrk
01771 yugm2     20   0  594572  30564   4212 S  87.5   0.8   0:11.10 wrk
01771 yugm2     20   0  594572  30564   4212 S  76.5   0.8   0:12.29 wrk
01771 yugm2     20   0  594572  30564   4212 S  68.8   0.8   0:13.40 wrk
01771 yugm2     20   0  594572  30564   4212 S  76.5   0.8   0:14.62 wrk
01771 yugm2     20   0  594572  30564   4212 S  81.2   0.8   0:16.11 wrk
01771 yugm2     20   0  594572  30564   4212 S  82.4   0.8   0:17.24 wrk
01771 yugm2     20   0  594572  30564   4212 S  76.5   0.8   0:18.55 wrk
01771 yugm2     20   0  594572  30564   4212 S  75.0   0.8   0:19.52 wrk
01771 yugm2     20   0  594572  30564   4212 S  76.5   0.8   0:20.76 wrk
01771 yugm2     20   0  594572  30564   4212 S  81.2   0.8   0:22.05 wrk
