PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
37105 yugm2     20   0  828804 262912   4104 S  23.5   7.0   0:00.04 wrk
37105 yugm2     20   0  828804 263188   4104 S 122.7   7.0   0:01.14 wrk
37105 yugm2     20   0  828804 263188   4104 S 142.9   7.0   0:03.96 wrk
37105 yugm2     20   0  828804 263716   4104 S 142.9   7.0   0:06.85 wrk
37105 yugm2     20   0  828804 263980   4104 S 155.0   7.1   0:09.52 wrk
37105 yugm2     20   0  828804 263980   4104 S 117.4   7.1   0:12.37 wrk
37105 yugm2     20   0  828804 263980   4104 S 133.3   7.1   0:15.04 wrk
37105 yugm2     20   0  828804 264204   4104 S 140.0   7.1   0:17.92 wrk
37105 yugm2     20   0  828804 264652   4104 S 142.9   7.1   0:20.64 wrk
37105 yugm2     20   0  828804 264652   4104 S 130.4   7.1   0:23.75 wrk
37105 yugm2     20   0  828804 264652   4104 S 140.0   7.1   0:26.38 wrk
37105 yugm2     20   0  828804 264652   4104 S 122.7   7.1   0:29.22 wrk
37105 yugm2     20   0  828804 264652   4104 S 128.6   7.1   0:31.95 wrk
37105 yugm2     20   0  828804 264652   4104 S 125.0   7.1   0:34.75 wrk
37105 yugm2     20   0  828804 264652   4104 S 120.8   7.1   0:37.84 wrk
37105 yugm2     20   0  828804 264652   4104 S 133.3   7.1   0:40.77 wrk
37105 yugm2     20   0  828804 264652   4104 S 128.6   7.1   0:43.38 wrk
