PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
76735 yugm2     20   0 1115852   9144   4016 S  35.3   0.2   0:00.06 wrk
76735 yugm2     20   0 1115852  11484   4016 S 116.7   0.3   0:01.32 wrk
76735 yugm2     20   0 1115852  18868   4016 S 123.5   0.5   0:02.98 wrk
76735 yugm2     20   0 1115852  23356   4016 S 147.1   0.6   0:04.69 wrk
76735 yugm2     20   0 1115852  25204   4016 S  23.5   0.7   0:05.54 wrk
76735 yugm2     20   0 1115852  27580   4016 S  88.2   0.7   0:06.44 wrk
76735 yugm2     20   0 1115852  30748   4016 S 117.6   0.8   0:07.81 wrk
76735 yugm2     20   0 1115852  33652   4016 S 135.3   0.9   0:09.55 wrk
76735 yugm2     20   0 1115852  35840   4016 S 135.3   1.0   0:11.31 wrk
76735 yugm2     20   0 1115852  35840   4016 S 127.8   1.0   0:12.98 wrk
76735 yugm2     20   0 1115852  35840   4016 S 116.7   1.0   0:14.69 wrk
76735 yugm2     20   0 1115852  35840   4016 S 100.0   1.0   0:16.29 wrk
76735 yugm2     20   0 1115852  35840   4016 S  75.0   1.0   0:16.87 wrk
76735 yugm2     20   0 1115852  35840   4016 S  87.5   1.0   0:17.87 wrk
76735 yugm2     20   0 1115852  35840   4016 S 129.4   1.0   0:19.18 wrk
76735 yugm2     20   0 1115852  35840   4016 S 123.5   1.0   0:20.81 wrk
76735 yugm2     20   0 1115852  35840   4016 S 135.3   1.0   0:22.31 wrk
76735 yugm2     20   0 1115852  35840   4016 S 122.2   1.0   0:23.99 wrk
76735 yugm2     20   0 1115852  35840   4016 S 143.8   1.0   0:25.67 wrk
76735 yugm2     20   0 1115852  35840   4016 S 129.4   1.0   0:27.36 wrk
76735 yugm2     20   0 1115852  35840   4016 S  52.9   1.0   0:28.87 wrk
76735 yugm2     20   0 1115852  35840   4016 S  43.8   1.0   0:29.39 wrk
76735 yugm2     20   0 1115852  35840   4016 S  93.8   1.0   0:30.11 wrk
76735 yugm2     20   0 1115852  35840   4016 S  62.5   1.0   0:30.89 wrk
