PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
60215 yugm2     20   0 1283004 445224   4084 S  41.2  11.9   0:00.07 wrk
60215 yugm2     20   0 2133164 946648   4084 S 152.6  25.3   0:01.36 wrk
60215 yugm2     20   0 2133164 947176   4084 S 141.7  25.3   0:04.55 wrk
60215 yugm2     20   0 2133164 947440   4084 S 146.2  25.3   0:08.07 wrk
60215 yugm2     20   0 2133164 947704   4084 S 132.0  25.3   0:11.16 wrk
60215 yugm2     20   0 2133164 948164   4084 S 150.0  25.3   0:13.75 wrk
60215 yugm2     20   0 2133164 949728   4084 S 162.5  25.4   0:17.15 wrk
60215 yugm2     20   0 2133164 949728   4084 S 166.7  25.4   0:20.33 wrk
60215 yugm2     20   0 2133164 949728   4084 S 132.0  25.4   0:23.31 wrk
60215 yugm2     20   0 2133164 949728   4084 S 200.0  25.4   0:25.50 wrk
60215 yugm2     20   0 2133164 949728   4084 S 125.0  25.4   0:27.70 wrk
60215 yugm2     20   0 2133164 949728   4084 S 127.8  25.4   0:29.65 wrk
60215 yugm2     20   0 2133164 949992   4084 S 133.3  25.4   0:31.50 wrk
60215 yugm2     20   0 2133164 950256   4084 S 166.7  25.4   0:33.36 wrk
60215 yugm2     20   0 2133164 950256   4084 S 194.7  25.4   0:35.35 wrk
60215 yugm2     20   0 2133164 950256   4084 S 157.1  25.4   0:37.50 wrk
60215 yugm2     20   0 2133164 950520   4084 S 114.3  25.4   0:39.36 wrk
60215 yugm2     20   0 2133164 950520   4084 S 111.1  25.4   0:40.65 wrk
