PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
98445 yugm2     20   0  563956  70256   4220 S 147.4   1.9   0:00.35 wrk
98445 yugm2     20   0  563956  70648   4220 S 100.0   1.9   0:02.12 wrk
98445 yugm2     20   0  563956  70912   4220 S  76.5   1.9   0:03.15 wrk
98445 yugm2     20   0  563956  71176   4220 S 111.8   1.9   0:05.34 wrk
98445 yugm2     20   0  563956  71440   4220 S  88.2   1.9   0:08.01 wrk
98445 yugm2     20   0  563956  71896   4220 S  76.5   1.9   0:09.19 wrk
98445 yugm2     20   0  563956  72128   4220 S  76.5   1.9   0:10.73 wrk
98445 yugm2     20   0  563956  72392   4220 S  70.6   1.9   0:13.01 wrk
98445 yugm2     20   0  563956  72920   4220 S  70.6   1.9   0:16.92 wrk
98445 yugm2     20   0  563956  73448   4220 S  47.1   2.0   0:20.51 wrk
