PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
08242 yugm2     20   0  307460   4776   4104 S   0.0   0.0   0:00.00 wrk
08242 yugm2     20   0  307460   4776   4104 S   0.0   0.0   0:00.01 wrk
08242 yugm2     20   0  307460   4776   4104 S   0.0   0.0   0:00.02 wrk
08242 yugm2     20   0  307460   4776   4104 S   5.9   0.0   0:00.04 wrk
08242 yugm2     20   0  307460   4776   4104 S   0.0   0.0   0:00.05 wrk
08242 yugm2     20   0  307460   4776   4104 S   0.0   0.0   0:00.05 wrk
08242 yugm2     20   0  307460   4776   4104 S   0.0   0.0   0:00.06 wrk
08242 yugm2     20   0  307460   4776   4104 S   5.9   0.0   0:00.08 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.6   0.0   0:00.10 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.11 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.13 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.15 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.9   0.0   0:00.18 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.19 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.21 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.23 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.25 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.6   0.0   0:00.27 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.9   0.0   0:00.29 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.9   0.0   0:00.31 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.33 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.9   0.0   0:00.35 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.6   0.0   0:00.37 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.39 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.41 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.43 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.44 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.6   0.0   0:00.47 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.49 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.51 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.53 wrk
08242 yugm2     20   0  307460   5816   4104 S   5.9   0.0   0:00.55 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.57 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.59 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.61 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.62 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.65 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.67 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.68 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.70 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.72 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.74 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.77 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.79 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.81 wrk
08242 yugm2     20   0  307460   5816   4104 S   0.0   0.0   0:00.83 wrk
