00:34:28.626931 IP amd256.utah.cloudlab.us.34094 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2493091265:2493091324, ack 3837498149, win 502, options [nop,nop,TS val 3546241012 ecr 2574570737], length 59

00:34:28.627207 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34094: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570938 ecr 3546241012], length 123

00:34:28.627229 IP amd256.utah.cloudlab.us.34094 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241013 ecr 2574570938], length 0

00:34:28.627608 IP amd256.utah.cloudlab.us.34106 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2021603338:2021603397, ack 557538017, win 502, options [nop,nop,TS val 3546241013 ecr 2574570738], length 59

00:34:28.627818 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34106: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570938 ecr 3546241013], length 123

00:34:28.627842 IP amd256.utah.cloudlab.us.34106 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241013 ecr 2574570938], length 0

00:34:28.627860 IP amd256.utah.cloudlab.us.34114 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1449661267:1449661326, ack 2403872512, win 502, options [nop,nop,TS val 3546241013 ecr 2574570738], length 59

00:34:28.628023 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34114: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570938 ecr 3546241013], length 123

00:34:28.628049 IP amd256.utah.cloudlab.us.34114 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241013 ecr 2574570938], length 0

00:34:28.629022 IP amd256.utah.cloudlab.us.34124 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3267129490:3267129549, ack 2749128461, win 502, options [nop,nop,TS val 3546241014 ecr 2574570738], length 59

00:34:28.629691 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34124: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570940 ecr 3546241014], length 123

00:34:28.629713 IP amd256.utah.cloudlab.us.34124 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241015 ecr 2574570940], length 0

00:34:28.631994 IP amd256.utah.cloudlab.us.34128 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1822547459:1822547518, ack 1100544859, win 502, options [nop,nop,TS val 3546241017 ecr 2574570742], length 59

00:34:28.632180 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34128: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570942 ecr 3546241017], length 123

00:34:28.632193 IP amd256.utah.cloudlab.us.34128 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241018 ecr 2574570942], length 0

00:34:28.632258 IP amd256.utah.cloudlab.us.34138 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2041671586:2041671645, ack 2540594788, win 502, options [nop,nop,TS val 3546241018 ecr 2574570742], length 59

00:34:28.632338 IP amd256.utah.cloudlab.us.34144 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3229750633:3229750692, ack 1561485521, win 502, options [nop,nop,TS val 3546241018 ecr 2574570743], length 59

00:34:28.632414 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34138: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570943 ecr 3546241018], length 123

00:34:28.632435 IP amd256.utah.cloudlab.us.34138 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241018 ecr 2574570943], length 0

00:34:28.632443 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34144: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570943 ecr 3546241018], length 123

00:34:28.632458 IP amd256.utah.cloudlab.us.34144 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241018 ecr 2574570943], length 0

00:34:28.632860 IP amd256.utah.cloudlab.us.34148 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 799828722:799828781, ack 1729144676, win 502, options [nop,nop,TS val 3546241018 ecr 2574570743], length 59

00:34:28.633015 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34148: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570943 ecr 3546241018], length 123

00:34:28.633032 IP amd256.utah.cloudlab.us.34148 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241018 ecr 2574570943], length 0

00:34:28.636563 IP amd256.utah.cloudlab.us.34154 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1033084131:1033084190, ack 3782887428, win 502, options [nop,nop,TS val 3546241022 ecr 2574570747], length 59

00:34:28.636709 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.34154: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2574570947 ecr 3546241022], length 123

00:34:28.636731 IP amd256.utah.cloudlab.us.34154 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3546241022 ecr 2574570947], length 0

00:34:28.637332 IP amd256.utah.cloudlab.us.34170 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2926112252:2926112311, ack 2927467931, win 502, options [nop,nop,TS val 3546241023 ecr 2574570748], length 59

