PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
50807 yugm2     20   0  346652   4760   4260 S   0.0   0.1   0:00.00 wrk
50807 yugm2     20   0 1024892   7360   4260 S  50.0   0.2   0:00.61 wrk
50807 yugm2     20   0 1024892   9736   4260 S  50.0   0.3   0:01.39 wrk
50807 yugm2     20   0 1024892  12112   4260 S  52.9   0.3   0:02.05 wrk
50807 yugm2     20   0 1024892  14488   4260 S  52.9   0.4   0:02.84 wrk
50807 yugm2     20   0 1024892  16864   4260 S  56.2   0.5   0:03.56 wrk
50807 yugm2     20   0 1024892  16864   4260 S  52.9   0.5   0:04.28 wrk
50807 yugm2     20   0 1024892  16864   4260 S  56.2   0.5   0:05.01 wrk
50807 yugm2     20   0 1024892  16864   4260 S  37.5   0.5   0:05.66 wrk
50807 yugm2     20   0 1024892  16864   4260 S  50.0   0.5   0:06.15 wrk
50807 yugm2     20   0 1024892  16864   4260 S  47.1   0.5   0:06.79 wrk
50807 yugm2     20   0 1024892  16864   4260 S  41.2   0.5   0:07.51 wrk
50807 yugm2     20   0 1024892  16864   4260 S  37.5   0.5   0:08.06 wrk
50807 yugm2     20   0 1024892  16864   4260 S  43.8   0.5   0:08.59 wrk
50807 yugm2     20   0 1024892  16864   4260 S  43.8   0.5   0:09.07 wrk
50807 yugm2     20   0 1024892  16864   4260 S  29.4   0.5   0:09.61 wrk
50807 yugm2     20   0 1024892  16864   4260 S  31.2   0.5   0:10.00 wrk
50807 yugm2     20   0 1024892  16864   4260 S  52.9   0.5   0:10.61 wrk
50807 yugm2     20   0 1024892  16864   4260 S  56.2   0.5   0:11.36 wrk
50807 yugm2     20   0 1024892  16864   4260 S  47.1   0.5   0:12.11 wrk
50807 yugm2     20   0 1024892  16864   4260 S  56.2   0.5   0:12.86 wrk
50807 yugm2     20   0 1024892  16864   4260 S  56.2   0.5   0:13.59 wrk
