PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
07713 yugm2     20   0  158828   4768   4100 S   0.0   0.0   0:00.00 wrk
07713 yugm2     20   0  158828   4768   4100 S   0.0   0.0   0:00.01 wrk
07713 yugm2     20   0  158828   4768   4100 S   5.9   0.0   0:00.02 wrk
07713 yugm2     20   0  158828   4768   4100 S   0.0   0.0   0:00.03 wrk
07713 yugm2     20   0  158828   4768   4100 S   0.0   0.0   0:00.04 wrk
07713 yugm2     20   0  158828   4768   4100 S   0.0   0.0   0:00.05 wrk
07713 yugm2     20   0  158828   4768   4100 S   0.0   0.0   0:00.06 wrk
07713 yugm2     20   0  158828   4768   4100 S   0.0   0.0   0:00.07 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.6   0.0   0:00.09 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.10 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.6   0.0   0:00.12 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.14 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.15 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.17 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.18 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.20 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.21 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.23 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.25 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.26 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.28 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.29 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.30 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.31 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.34 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.35 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.37 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.38 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.39 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.41 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.42 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.44 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.45 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.47 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.49 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.50 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.52 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.53 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.55 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.56 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.57 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.59 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.60 wrk
07713 yugm2     20   0  158828   5728   4100 S   5.9   0.0   0:00.62 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.64 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.65 wrk
07713 yugm2     20   0  158828   5728   4100 S   0.0   0.0   0:00.67 wrk
