PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
60884 yugm2     20   0 1692664 555176   4156 S  47.1  14.8   0:00.08 wrk
60884 yugm2     20   0 2503744 947404   4156 S 120.7  25.3   0:02.56 wrk
60884 yugm2     20   0 2503744 948696   4156 S 142.3  25.4   0:06.18 wrk
60884 yugm2     20   0 2503744 950016   4156 S 148.1  25.4   0:10.20 wrk
60884 yugm2     20   0 2503744 950280   4156 S 111.1  25.4   0:12.19 wrk
60884 yugm2     20   0 2503744 953288   4156 S 154.2  25.5   0:15.68 wrk
60884 yugm2     20   0 2503744 953552   4156 S 127.6  25.5   0:19.74 wrk
60884 yugm2     20   0 2503744 953816   4156 S 150.0  25.5   0:23.41 wrk
60884 yugm2     20   0 2503744 953816   4156 S 133.3  25.5   0:25.73 wrk
60884 yugm2     20   0 2503744 953816   4156 S 159.1  25.5   0:29.10 wrk
60884 yugm2     20   0 2503744 954080   4156 S 175.0  25.5   0:31.30 wrk
60884 yugm2     20   0 2503744 954080   4156 S 138.9  25.5   0:33.28 wrk
60884 yugm2     20   0 2503744 954080   4156 S 150.0  25.5   0:35.14 wrk
60884 yugm2     20   0 2503744 954344   4156 S 126.3  25.5   0:36.99 wrk
60884 yugm2     20   0 2503744 954344   4156 S 116.7  25.5   0:38.40 wrk
60884 yugm2     20   0 2503744 954344   4156 S 194.7  25.5   0:40.21 wrk
60884 yugm2     20   0 2364992 818564   4156 S 105.6  21.9   0:41.79 wrk
