PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
90713 yugm2     20   0 1438228  29972   4116 S  47.1   0.8   0:00.08 wrk
90713 yugm2     20   0 1438228  33336   4116 S 105.9   0.9   0:01.32 wrk
90713 yugm2     20   0 1438228  37004   4116 S  76.5   1.0   0:02.62 wrk
90713 yugm2     20   0 1438228  37532   4116 S 122.2   1.0   0:03.45 wrk
90713 yugm2     20   0 1438228  39644   4116 S  76.5   1.1   0:04.57 wrk
90713 yugm2     20   0 1438228  42812   4116 S 173.7   1.1   0:06.49 wrk
90713 yugm2     20   0 1438228  44396   4116 S 105.9   1.2   0:08.04 wrk
90713 yugm2     20   0 1438228  47036   4116 S  88.9   1.3   0:09.38 wrk
90713 yugm2     20   0 1438228  51480   4116 S 100.0   1.4   0:10.71 wrk
90713 yugm2     20   0 1438228  52536   4116 S 105.9   1.4   0:12.20 wrk
90713 yugm2     20   0 1438228  57024   4116 S 100.0   1.5   0:14.94 wrk
90713 yugm2     20   0 1438228  61248   4116 S  88.9   1.6   0:17.08 wrk
90713 yugm2     20   0 1438228  62568   4116 S  94.1   1.7   0:18.35 wrk
90713 yugm2     20   0 1438228  63096   4116 S  88.2   1.7   0:20.87 wrk
90713 yugm2     20   0 1438228  63096   4116 S  82.4   1.7   0:22.68 wrk
90713 yugm2     20   0 1438228  63096   4116 S  94.1   1.7   0:23.92 wrk
90713 yugm2     20   0 1438228  63096   4116 S  77.8   1.7   0:25.60 wrk
90713 yugm2     20   0 1438228  63096   4116 S  88.2   1.7   0:26.73 wrk
90713 yugm2     20   0 1438228  63096   4116 S  88.2   1.7   0:27.87 wrk
