PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
83413 yugm2     20   0  346652   4664   4164 S   0.0   0.1   0:00.00 wrk
83413 yugm2     20   0  752052  30532   4164 S  94.4   0.8   0:00.64 wrk
83413 yugm2     20   0  752052  32340   4164 S 106.2   0.9   0:01.92 wrk
83413 yugm2     20   0  752052  33396   4164 S  94.1   0.9   0:03.41 wrk
83413 yugm2     20   0  752052  35244   4164 S  94.1   0.9   0:04.94 wrk
83413 yugm2     20   0  752052  36828   4164 S 100.0   1.0   0:06.81 wrk
83413 yugm2     20   0  752052  37884   4164 S 100.0   1.0   0:08.45 wrk
83413 yugm2     20   0  752052  40048   4164 S 100.0   1.1   0:09.98 wrk
83413 yugm2     20   0  752052  41104   4164 S  94.1   1.1   0:11.23 wrk
83413 yugm2     20   0  752052  42424   4164 S  88.2   1.1   0:12.62 wrk
83413 yugm2     20   0  752052  42952   4164 S  94.1   1.1   0:14.32 wrk
83413 yugm2     20   0  752052  42952   4164 S 100.0   1.1   0:15.64 wrk
83413 yugm2     20   0  752052  42952   4164 S 100.0   1.1   0:17.07 wrk
83413 yugm2     20   0  752052  42952   4164 S 100.0   1.1   0:18.66 wrk
83413 yugm2     20   0  752052  42952   4164 S  94.1   1.1   0:20.34 wrk
83413 yugm2     20   0  752052  42952   4164 S 100.0   1.1   0:22.00 wrk
83413 yugm2     20   0  752052  42952   4164 S 100.0   1.1   0:23.69 wrk
83413 yugm2     20   0  752052  42952   4164 S 100.0   1.1   0:25.12 wrk
83413 yugm2     20   0  752052  42952   4164 S 106.2   1.1   0:26.91 wrk
83413 yugm2     20   0  752052  42952   4164 S  94.1   1.1   0:28.51 wrk
