PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
22834 yugm2     20   0 1520424  30364   4252 S  82.4   0.8   0:00.36 wrk
22834 yugm2     20   0 1520424  36336   4252 S  82.4   1.0   0:01.52 wrk
22834 yugm2     20   0 1520424  38184   4252 S  88.2   1.0   0:02.70 wrk
22834 yugm2     20   0 1520424  41616   4252 S  82.4   1.1   0:03.85 wrk
22834 yugm2     20   0 1520424  44256   4252 S  88.2   1.2   0:05.72 wrk
22834 yugm2     20   0 1520424  49536   4252 S  88.2   1.3   0:08.05 wrk
22834 yugm2     20   0 1520424  57076   4252 S  83.3   1.5   0:11.12 wrk
22834 yugm2     20   0 1520424  60508   4252 S  82.4   1.6   0:12.67 wrk
22834 yugm2     20   0 1520424  63148   4252 S  82.4   1.7   0:14.42 wrk
22834 yugm2     20   0 1520424  64996   4252 S  82.4   1.7   0:16.80 wrk
22834 yugm2     20   0 1520424  65260   4252 S  76.5   1.7   0:20.53 wrk
22834 yugm2     20   0 1520424  65260   4252 S  83.3   1.7   0:25.54 wrk
