PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
48328 yugm2     20   0  764184 228200   4164 R  16.7   6.1   0:00.04 wrk
48328 yugm2     20   0 1164748 522376   4164 S 125.0  14.0   0:01.50 wrk
48328 yugm2     20   0 1164748 522376   4164 S 116.7  14.0   0:04.53 wrk
48328 yugm2     20   0 1164748 522376   4164 S 140.9  14.0   0:07.15 wrk
48328 yugm2     20   0 1164748 522376   4164 S 133.3  14.0   0:09.98 wrk
48328 yugm2     20   0 1164748 522376   4164 S 166.7  14.0   0:13.17 wrk
48328 yugm2     20   0 1164748 523276   4164 S 116.7  14.0   0:16.18 wrk
48328 yugm2     20   0 1164748 523276   4164 S 171.4  14.0   0:19.27 wrk
48328 yugm2     20   0 1164748 523276   4164 S 122.7  14.0   0:21.76 wrk
48328 yugm2     20   0 1164748 523276   4164 S 152.2  14.0   0:24.54 wrk
48328 yugm2     20   0 1164748 523276   4164 S 116.0  14.0   0:27.60 wrk
48328 yugm2     20   0 1164748 523276   4164 S 122.7  14.0   0:30.28 wrk
48328 yugm2     20   0 1164748 523276   4164 S 141.7  14.0   0:33.29 wrk
48328 yugm2     20   0 1164748 523276   4164 S 133.3  14.0   0:35.89 wrk
48328 yugm2     20   0 1164748 523276   4164 S 152.4  14.0   0:38.46 wrk
48328 yugm2     20   0 1164748 523276   4164 S 116.0  14.0   0:41.54 wrk
