PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
34197 yugm2     20   0 1536888 608444   4312 D  58.8  16.3   0:00.10 wrk
34197 yugm2     20   0 1735240 863456   4312 S 160.0  23.1   0:01.77 wrk
34197 yugm2     20   0 1735240 863700   4312 S 131.8  23.1   0:04.89 wrk
34197 yugm2     20   0 1735240 863700   4312 S 126.3  23.1   0:07.53 wrk
34197 yugm2     20   0 1735240 863700   4312 S 150.0  23.1   0:09.82 wrk
34197 yugm2     20   0 1735240 863700   4312 S 145.0  23.1   0:12.20 wrk
34197 yugm2     20   0 1735240 864592   4312 S 138.9  23.1   0:14.32 wrk
34197 yugm2     20   0 1735240 864592   4312 S 158.8  23.1   0:16.47 wrk
34197 yugm2     20   0 1735240 864592   4312 S 152.6  23.1   0:18.74 wrk
34197 yugm2     20   0 1735240 864592   4312 S 127.8  23.1   0:21.00 wrk
34197 yugm2     20   0 1735240 864592   4312 S 126.3  23.1   0:23.02 wrk
34197 yugm2     20   0 1735240 864592   4312 S 133.3  23.1   0:25.06 wrk
34197 yugm2     20   0 1735240 864592   4312 S 141.2  23.1   0:27.23 wrk
34197 yugm2     20   0 1735240 864592   4312 S 127.8  23.1   0:29.13 wrk
34197 yugm2     20   0 1735240 864592   4312 S  87.0  23.1   0:31.09 wrk
34197 yugm2     20   0 1735240 864592   4312 S 105.9  23.1   0:32.89 wrk
34197 yugm2     20   0 1735240 864592   4312 S  90.0  23.1   0:34.65 wrk
34197 yugm2     20   0 1735240 864592   4312 S  57.1  23.1   0:36.91 wrk
