PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
65444 yugm2     20   0 1238052 325596   4252 S  38.9   8.7   0:00.07 wrk
65444 yugm2     20   0 1658684 865236   4252 S 152.6  23.1   0:01.64 wrk
65444 yugm2     20   0 1658684 865236   4252 S 135.0  23.1   0:04.09 wrk
65444 yugm2     20   0 1658684 865236   4252 S 147.4  23.1   0:06.55 wrk
65444 yugm2     20   0 1658684 865236   4252 S 136.8  23.1   0:08.83 wrk
65444 yugm2     20   0 1658684 865236   4252 S 144.4  23.1   0:11.01 wrk
65444 yugm2     20   0 1658684 865236   4252 S 150.0  23.1   0:13.23 wrk
65444 yugm2     20   0 1658684 866544   4252 S 138.9  23.2   0:15.21 wrk
65444 yugm2     20   0 1658684 866544   4252 S 144.4  23.2   0:17.18 wrk
65444 yugm2     20   0 1658684 866544   4252 S 127.8  23.2   0:19.22 wrk
65444 yugm2     20   0 1658684 866544   4252 S 138.9  23.2   0:21.23 wrk
65444 yugm2     20   0 1658684 866544   4252 S 121.1  23.2   0:23.30 wrk
65444 yugm2     20   0 1658684 866544   4252 S 127.8  23.2   0:25.16 wrk
65444 yugm2     20   0 1658684 866544   4252 S 122.2  23.2   0:27.01 wrk
65444 yugm2     20   0 1658684 866544   4252 S 127.8  23.2   0:28.88 wrk
65444 yugm2     20   0 1658684 866544   4252 S 117.6  23.2   0:30.63 wrk
65444 yugm2     20   0 1658684 866544   4252 S 123.5  23.2   0:32.24 wrk
65444 yugm2     20   0 1658684 866544   4252 S 129.4  23.2   0:34.31 wrk
65444 yugm2     20   0 1658684 866544   4252 S 111.1  23.2   0:36.27 wrk
65444 yugm2     20   0 1658684 866544   4252 S 105.9  23.2   0:38.07 wrk
