PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
76357 yugm2     20   0  783272  60176   4116 S 111.1   1.6   0:00.53 wrk
76357 yugm2     20   0  783272  61632   4116 S  76.5   1.6   0:01.65 wrk
76357 yugm2     20   0  783272  62160   4116 S  61.1   1.7   0:02.67 wrk
76357 yugm2     20   0  783272  62160   4116 S  70.6   1.7   0:03.69 wrk
76357 yugm2     20   0  783272  62688   4116 S  70.6   1.7   0:04.64 wrk
76357 yugm2     20   0  783272  62952   4116 S  68.8   1.7   0:05.54 wrk
76357 yugm2     20   0  783272  64228   4116 S  64.7   1.7   0:06.50 wrk
76357 yugm2     20   0  783272  64680   4116 S  62.5   1.7   0:07.43 wrk
76357 yugm2     20   0  783272  64680   4116 S  52.9   1.7   0:08.22 wrk
76357 yugm2     20   0  783272  65168   4116 S  62.5   1.7   0:09.07 wrk
76357 yugm2     20   0  783272  65696   4116 S  58.8   1.8   0:10.29 wrk
76357 yugm2     20   0  783272  65960   4116 S  52.9   1.8   0:11.39 wrk
76357 yugm2     20   0  783272  66488   4116 S  41.2   1.8   0:13.22 wrk
