PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
88681 yugm2     20   0  573316  80368   4092 S  11.8   2.1   0:00.02 wrk
88681 yugm2     20   0  573316  80556   4092 S 135.0   2.2   0:01.08 wrk
88681 yugm2     20   0  573316  81004   4092 S 147.1   2.2   0:03.22 wrk
88681 yugm2     20   0  573316  81268   4092 S 144.4   2.2   0:05.15 wrk
88681 yugm2     20   0  573316  81268   4092 S 150.0   2.2   0:07.11 wrk
88681 yugm2     20   0  573316  81532   4092 S 126.3   2.2   0:09.23 wrk
88681 yugm2     20   0  573316  81532   4092 S 150.0   2.2   0:11.29 wrk
88681 yugm2     20   0  573316  82252   4092 S 147.1   2.2   0:13.45 wrk
88681 yugm2     20   0  573316  82252   4092 S 147.1   2.2   0:15.52 wrk
88681 yugm2     20   0  573316  82516   4092 S 144.4   2.2   0:17.38 wrk
88681 yugm2     20   0  573316  82516   4092 S 118.2   2.2   0:19.55 wrk
88681 yugm2     20   0  573316  82780   4092 S 136.8   2.2   0:21.81 wrk
88681 yugm2     20   0  573316  83044   4092 S 147.1   2.2   0:23.71 wrk
88681 yugm2     20   0  573316  83044   4092 S 150.0   2.2   0:25.56 wrk
88681 yugm2     20   0  573316  83308   4092 S 138.9   2.2   0:27.38 wrk
88681 yugm2     20   0  573316  83308   4092 S 152.9   2.2   0:29.20 wrk
88681 yugm2     20   0  573316  83308   4092 S 133.3   2.2   0:31.19 wrk
88681 yugm2     20   0  573316  83308   4092 S 141.2   2.2   0:33.18 wrk
88681 yugm2     20   0  573316  83308   4092 S 133.3   2.2   0:35.18 wrk
88681 yugm2     20   0  573316  83308   4092 S 133.3   2.2   0:37.13 wrk
88681 yugm2     20   0  573316  83308   4092 S 133.3   2.2   0:39.12 wrk
88681 yugm2     20   0  573316  83308   4092 S 135.3   2.2   0:41.06 wrk
