PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
74084 yugm2     20   0  521300  25068   4088 S   0.0   0.7   0:00.00 wrk
74084 yugm2     20   0  521300  25068   4088 S  83.3   0.7   0:00.27 wrk
74084 yugm2     20   0  521300  26604   4088 S 117.6   0.7   0:01.68 wrk
74084 yugm2     20   0  521300  27132   4088 S 111.1   0.7   0:03.12 wrk
74084 yugm2     20   0  521300  28188   4088 S 105.9   0.8   0:04.57 wrk
74084 yugm2     20   0  521300  29244   4088 S 117.6   0.8   0:06.04 wrk
74084 yugm2     20   0  521300  30036   4088 S 105.9   0.8   0:07.49 wrk
74084 yugm2     20   0  521300  30828   4088 S 105.9   0.8   0:08.94 wrk
74084 yugm2     20   0  521300  31332   4088 S 111.8   0.8   0:10.35 wrk
74084 yugm2     20   0  521300  31332   4088 S 106.2   0.8   0:11.77 wrk
74084 yugm2     20   0  521300  31332   4088 S 105.9   0.8   0:12.98 wrk
74084 yugm2     20   0  521300  31332   4088 S 105.9   0.8   0:14.43 wrk
74084 yugm2     20   0  521300  31332   4088 S 112.5   0.8   0:15.81 wrk
74084 yugm2     20   0  521300  31332   4088 S 100.0   0.8   0:17.24 wrk
74084 yugm2     20   0  521300  31332   4088 S 105.9   0.8   0:18.63 wrk
74084 yugm2     20   0  521300  31332   4088 S 111.8   0.8   0:20.07 wrk
74084 yugm2     20   0  521300  31332   4088 S 105.9   0.8   0:21.48 wrk
74084 yugm2     20   0  521300  31332   4088 S 118.8   0.8   0:22.91 wrk
74084 yugm2     20   0  521300  31332   4088 S 105.6   0.8   0:24.36 wrk
74084 yugm2     20   0  521300  31332   4088 S 105.9   0.8   0:25.78 wrk
74084 yugm2     20   0  521300  31332   4088 S 105.9   0.8   0:27.18 wrk
74084 yugm2     20   0  521300  31332   4088 S 111.1   0.8   0:28.66 wrk
74084 yugm2     20   0  521300  31332   4088 S 111.8   0.8   0:30.11 wrk
74084 yugm2     20   0  521300  31332   4088 S 111.8   0.8   0:31.57 wrk
