PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
12263 yugm2     20   0  594716 176824   4248 S  25.0   4.7   0:00.04 wrk
12263 yugm2     20   0  594716 176824   4248 S  83.3   4.7   0:00.33 wrk
12263 yugm2     20   0  594716 176968   4248 S  88.2   4.7   0:01.45 wrk
12263 yugm2     20   0  594716 176968   4248 S  83.3   4.7   0:02.60 wrk
12263 yugm2     20   0  594716 176968   4248 S  88.2   4.7   0:03.75 wrk
12263 yugm2     20   0  594716 177232   4248 S  88.2   4.7   0:05.01 wrk
12263 yugm2     20   0  594716 177232   4248 S  82.4   4.7   0:06.21 wrk
12263 yugm2     20   0  594716 177232   4248 S  94.1   4.7   0:07.45 wrk
12263 yugm2     20   0  594716 177456   4248 S  83.3   4.7   0:08.69 wrk
12263 yugm2     20   0  594716 177456   4248 S  88.9   4.7   0:09.92 wrk
12263 yugm2     20   0  594716 177456   4248 S  83.3   4.7   0:11.06 wrk
12263 yugm2     20   0  594716 177456   4248 S  77.8   4.7   0:12.21 wrk
12263 yugm2     20   0  594716 177456   4248 S  83.3   4.7   0:13.39 wrk
12263 yugm2     20   0  594716 177456   4248 S  94.1   4.7   0:14.63 wrk
12263 yugm2     20   0  594716 177456   4248 S  82.4   4.7   0:15.77 wrk
12263 yugm2     20   0  594716 177456   4248 S  88.2   4.7   0:16.95 wrk
12263 yugm2     20   0  594716 177456   4248 S  88.2   4.7   0:18.12 wrk
12263 yugm2     20   0  594716 177456   4248 S  94.1   4.7   0:19.36 wrk
12263 yugm2     20   0  594716 177456   4248 S  94.1   4.7   0:20.61 wrk
12263 yugm2     20   0  594716 177720   4248 S  88.2   4.8   0:21.93 wrk
12263 yugm2     20   0  594716 177720   4248 S  94.1   4.8   0:23.21 wrk
12263 yugm2     20   0  594716 177720   4248 S  94.1   4.8   0:24.44 wrk
12263 yugm2     20   0  421424   5460   4312 R  88.2   0.1   0:25.67 wrk
