12:08:58.135097 IP amd256.utah.cloudlab.us.58479 > boss.utah.cloudlab.us.domain: 42061+ [1au] A? amd261.utah.cloudlab.us. (52)

12:08:58.135170 IP amd256.utah.cloudlab.us.47485 > boss.utah.cloudlab.us.domain: 45348+ [1au] AAAA? amd261.utah.cloudlab.us. (52)

12:08:58.135470 IP amd256.utah.cloudlab.us.54168 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3419969651, win 64240, options [mss 1460,sackOK,TS val 3587910521 ecr 0,nop,wscale 7], length 0

12:08:58.135579 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54168: Flags [S.], seq 326694249, ack 3419969652, win 65160, options [mss 1460,sackOK,TS val 2616240446 ecr 3587910521,nop,wscale 7], length 0

12:08:58.135625 IP amd256.utah.cloudlab.us.54168 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3587910521 ecr 2616240446], length 0

12:08:58.135642 IP amd256.utah.cloudlab.us.54168 > amd261.utah.cloudlab.us.8000: Flags [F.], seq 1, ack 1, win 502, options [nop,nop,TS val 3587910521 ecr 2616240446], length 0

12:08:58.135841 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54168: Flags [F.], seq 1, ack 2, win 510, options [nop,nop,TS val 2616240446 ecr 3587910521], length 0

12:08:58.135868 IP amd256.utah.cloudlab.us.54168 > amd261.utah.cloudlab.us.8000: Flags [.], ack 2, win 502, options [nop,nop,TS val 3587910521 ecr 2616240446], length 0

12:08:58.136026 IP amd256.utah.cloudlab.us.54170 > amd261.utah.cloudlab.us.8000: Flags [S], seq 2376953818, win 64240, options [mss 1460,sackOK,TS val 3587910521 ecr 0,nop,wscale 7], length 0

12:08:58.136080 IP amd256.utah.cloudlab.us.54182 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3559756188, win 64240, options [mss 1460,sackOK,TS val 3587910522 ecr 0,nop,wscale 7], length 0

12:08:58.136125 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54170: Flags [S.], seq 1335985629, ack 2376953819, win 65160, options [mss 1460,sackOK,TS val 2616240447 ecr 3587910521,nop,wscale 7], length 0

12:08:58.136161 IP amd256.utah.cloudlab.us.54170 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 0

12:08:58.136163 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54182: Flags [S.], seq 255225040, ack 3559756189, win 65160, options [mss 1460,sackOK,TS val 2616240447 ecr 3587910522,nop,wscale 7], length 0

12:08:58.136184 IP amd256.utah.cloudlab.us.54182 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 0

12:08:58.136202 IP amd256.utah.cloudlab.us.54182 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 59

12:08:58.136210 IP amd256.utah.cloudlab.us.54170 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 59

12:08:58.136243 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54182: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616240447 ecr 3587910522], length 0

12:08:58.136263 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54170: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616240447 ecr 3587910522], length 0

12:08:58.136285 IP amd256.utah.cloudlab.us.54196 > amd261.utah.cloudlab.us.8000: Flags [S], seq 793326972, win 64240, options [mss 1460,sackOK,TS val 3587910522 ecr 0,nop,wscale 7], length 0

12:08:58.136303 IP amd256.utah.cloudlab.us.54206 > amd261.utah.cloudlab.us.8000: Flags [S], seq 2138413094, win 64240, options [mss 1460,sackOK,TS val 3587910522 ecr 0,nop,wscale 7], length 0

12:08:58.136363 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54196: Flags [S.], seq 2562283716, ack 793326973, win 65160, options [mss 1460,sackOK,TS val 2616240447 ecr 3587910522,nop,wscale 7], length 0

12:08:58.136382 IP amd256.utah.cloudlab.us.54196 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 0

12:08:58.136383 IP amd256.utah.cloudlab.us.54216 > amd261.utah.cloudlab.us.8000: Flags [S], seq 132381507, win 64240, options [mss 1460,sackOK,TS val 3587910522 ecr 0,nop,wscale 7], length 0

12:08:58.136386 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54206: Flags [S.], seq 4056895140, ack 2138413095, win 65160, options [mss 1460,sackOK,TS val 2616240447 ecr 3587910522,nop,wscale 7], length 0

12:08:58.136419 IP amd256.utah.cloudlab.us.54206 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 0

12:08:58.136436 IP amd256.utah.cloudlab.us.54196 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 59

12:08:58.136446 IP amd256.utah.cloudlab.us.54206 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 59

12:08:58.136452 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54182: Flags [P.], seq 1:124, ack 60, win 509, options [nop,nop,TS val 2616240447 ecr 3587910522], length 123

12:08:58.136455 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54216: Flags [S.], seq 3683356130, ack 132381508, win 65160, options [mss 1460,sackOK,TS val 2616240447 ecr 3587910522,nop,wscale 7], length 0

12:08:58.136462 IP amd256.utah.cloudlab.us.54182 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 0

12:08:58.136475 IP amd256.utah.cloudlab.us.54216 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 0

12:08:58.136483 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54196: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616240447 ecr 3587910522], length 0

12:08:58.136492 IP amd256.utah.cloudlab.us.54216 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3587910522 ecr 2616240447], length 59

12:08:58.136508 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.54206: Flags [.], ack 60, win 509, options [nop,nop,TS val 2616240447 ecr 3587910522], length 0

