PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
16894 yugm2     20   0  604724   4984   4048 S   0.0   0.0   0:00.00 wrk
16894 yugm2     20   0  604724   4984   4048 S   0.0   0.0   0:00.01 wrk
16894 yugm2     20   0  604724   4984   4048 S   0.0   0.0   0:00.03 wrk
16894 yugm2     20   0  604724   4984   4048 S   0.0   0.0   0:00.04 wrk
16894 yugm2     20   0  604724   4984   4048 S   0.0   0.0   0:00.05 wrk
16894 yugm2     20   0  604724   4984   4048 S   5.9   0.0   0:00.07 wrk
16894 yugm2     20   0  604724   4984   4048 S   0.0   0.0   0:00.08 wrk
16894 yugm2     20   0  604724   4984   4048 S   0.0   0.0   0:00.09 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.10 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.13 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.17 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.20 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.23 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.6   0.0   0:00.26 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.28 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.31 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.6   0.0   0:00.34 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.37 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.39 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.42 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.45 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.48 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.51 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.54 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.57 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.60 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.63 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.66 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.69 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.71 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.74 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.77 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.80 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.83 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.86 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.89 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:00.92 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.94 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:00.98 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:01.01 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:01.04 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:01.06 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:01.09 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:01.12 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:01.15 wrk
16894 yugm2     20   0  604724   7064   4048 S   5.9   0.0   0:01.18 wrk
16894 yugm2     20   0  604724   7064   4048 S   0.0   0.0   0:01.21 wrk
