20:17:21.731766 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [P.], seq 3880657980:3880658103, ack 362332052, win 509, options [nop,nop,TS val 3163944042 ecr 4135613116], length 123
20:17:21.746675 IP amd256.utah.cloudlab.us.37842 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135614132 ecr 3163944057], length 54

20:17:21.746728 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37842: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163944057 ecr 4135614132], length 0

20:17:21.752120 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37856: Flags [P.], seq 720445551:720445674, ack 3887829493, win 509, options [nop,nop,TS val 3163944062 ecr 4135613136], length 123

20:17:21.752152 IP amd256.utah.cloudlab.us.37856 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135614138 ecr 3163944062], length 0

20:17:21.752184 IP amd256.utah.cloudlab.us.37856 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135614138 ecr 3163944062], length 54

20:17:21.752440 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37856: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163944063 ecr 4135614138], length 0

20:17:21.756604 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37860: Flags [P.], seq 1245525090:1245525213, ack 1847710073, win 509, options [nop,nop,TS val 3163944067 ecr 4135613141], length 123

20:17:21.756634 IP amd256.utah.cloudlab.us.37860 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135614142 ecr 3163944067], length 0

20:17:21.756698 IP amd256.utah.cloudlab.us.37860 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135614142 ecr 3163944067], length 54

20:17:21.756755 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37860: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163944067 ecr 4135614142], length 0

20:17:21.772009 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37876: Flags [P.], seq 2549320243:2549320366, ack 3838986478, win 509, options [nop,nop,TS val 3163944082 ecr 4135613157], length 123

20:17:21.772035 IP amd256.utah.cloudlab.us.37876 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135614157 ecr 3163944082], length 0

20:17:21.772093 IP amd256.utah.cloudlab.us.37876 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135614158 ecr 3163944082], length 54

20:17:21.772147 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37876: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163944083 ecr 4135614158], length 0

20:17:21.775147 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37862: Flags [S.], seq 1589608563, ack 930739480, win 65160, options [mss 1460,sackOK,TS val 3163944086 ecr 4135613146,nop,wscale 7], length 0

20:17:21.775174 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37868: Flags [S.], seq 2787496569, ack 2553889841, win 65160, options [mss 1460,sackOK,TS val 3163944086 ecr 4135613151,nop,wscale 7], length 0

20:17:21.775185 IP amd256.utah.cloudlab.us.37862 > amd261.utah.cloudlab.us.8001: Flags [.], ack 1, win 502, options [nop,nop,TS val 4135614161 ecr 3163944086], length 0

20:17:21.775206 IP amd256.utah.cloudlab.us.37868 > amd261.utah.cloudlab.us.8001: Flags [.], ack 1, win 502, options [nop,nop,TS val 4135614161 ecr 3163944086], length 0

20:17:21.775211 IP amd256.utah.cloudlab.us.37862 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 1, win 502, options [nop,nop,TS val 4135614161 ecr 3163944086], length 54

20:17:21.775232 IP amd256.utah.cloudlab.us.37868 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 1, win 502, options [nop,nop,TS val 4135614161 ecr 3163944086], length 54

20:17:21.775262 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37862: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163944086 ecr 4135614161], length 0

20:17:21.775307 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37868: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163944086 ecr 4135614161], length 0

20:17:21.776580 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37880: Flags [P.], seq 2937378736:2937378859, ack 712427763, win 509, options [nop,nop,TS val 3163944087 ecr 4135613161], length 123

20:17:21.776608 IP amd256.utah.cloudlab.us.37880 > amd261.utah.cloudlab.us.8001: Flags [.], ack 123, win 502, options [nop,nop,TS val 4135614162 ecr 3163944087], length 0

20:17:21.776644 IP amd256.utah.cloudlab.us.37880 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 1:55, ack 123, win 502, options [nop,nop,TS val 4135614162 ecr 3163944087], length 54

20:17:21.776713 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37880: Flags [.], ack 55, win 509, options [nop,nop,TS val 3163944087 ecr 4135614162], length 0

20:17:22.732988 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163945043 ecr 4135614117], length 123

20:17:22.733080 IP amd256.utah.cloudlab.us.37812 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135615119 ecr 3163945043], length 54

20:17:22.733144 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945044 ecr 4135615119], length 0

20:17:22.738535 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37822: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163945049 ecr 4135614123], length 123

20:17:22.738608 IP amd256.utah.cloudlab.us.37822 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135615124 ecr 3163945049], length 54

20:17:22.738671 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37822: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945049 ecr 4135615124], length 0

20:17:22.742105 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37832: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163945052 ecr 4135614126], length 123

20:17:22.742186 IP amd256.utah.cloudlab.us.37832 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135615128 ecr 3163945052], length 54

20:17:22.742285 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37832: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945053 ecr 4135615128], length 0

20:17:22.747652 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37842: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163945058 ecr 4135614132], length 123

20:17:22.747734 IP amd256.utah.cloudlab.us.37842 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135615133 ecr 3163945058], length 54

20:17:22.747816 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37842: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945058 ecr 4135615133], length 0

20:17:22.753175 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37856: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163945063 ecr 4135614138], length 123

20:17:22.753249 IP amd256.utah.cloudlab.us.37856 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135615139 ecr 3163945063], length 54

20:17:22.753322 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37856: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945064 ecr 4135615139], length 0

20:17:22.757572 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37860: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163945068 ecr 4135614142], length 123

20:17:22.757664 IP amd256.utah.cloudlab.us.37860 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135615143 ecr 3163945068], length 54

20:17:22.757746 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37860: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945068 ecr 4135615143], length 0

20:17:22.773257 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37876: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163945084 ecr 4135614158], length 123

20:17:22.773338 IP amd256.utah.cloudlab.us.37876 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135615159 ecr 3163945084], length 54

20:17:22.773422 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37876: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945084 ecr 4135615159], length 0

20:17:22.775913 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37868: Flags [P.], seq 1:124, ack 55, win 509, options [nop,nop,TS val 3163945086 ecr 4135614161], length 123

20:17:22.775915 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37862: Flags [P.], seq 1:124, ack 55, win 509, options [nop,nop,TS val 3163945086 ecr 4135614161], length 123

20:17:22.775931 IP amd256.utah.cloudlab.us.37868 > amd261.utah.cloudlab.us.8001: Flags [.], ack 124, win 502, options [nop,nop,TS val 4135615161 ecr 3163945086], length 0

20:17:22.775933 IP amd256.utah.cloudlab.us.37862 > amd261.utah.cloudlab.us.8001: Flags [.], ack 124, win 502, options [nop,nop,TS val 4135615161 ecr 3163945086], length 0

20:17:22.775982 IP amd256.utah.cloudlab.us.37868 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 124, win 502, options [nop,nop,TS val 4135615161 ecr 3163945086], length 54

20:17:22.775993 IP amd256.utah.cloudlab.us.37862 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 124, win 502, options [nop,nop,TS val 4135615161 ecr 3163945086], length 54

20:17:22.776034 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37868: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945086 ecr 4135615161], length 0

20:17:22.776038 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37862: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945086 ecr 4135615161], length 0

20:17:22.777286 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37880: Flags [P.], seq 123:246, ack 55, win 509, options [nop,nop,TS val 3163945088 ecr 4135614162], length 123

20:17:22.777339 IP amd256.utah.cloudlab.us.37880 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 55:109, ack 246, win 502, options [nop,nop,TS val 4135615163 ecr 3163945088], length 54

20:17:22.777417 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37880: Flags [.], ack 109, win 509, options [nop,nop,TS val 3163945088 ecr 4135615163], length 0

20:17:23.733664 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [P.], seq 246:369, ack 109, win 509, options [nop,nop,TS val 3163946044 ecr 4135615119], length 123

20:17:23.733765 IP amd256.utah.cloudlab.us.37812 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 369, win 502, options [nop,nop,TS val 4135616119 ecr 3163946044], length 54

20:17:23.734042 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946044 ecr 4135616119], length 0

20:17:23.739352 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37822: Flags [P.], seq 246:369, ack 109, win 509, options [nop,nop,TS val 3163946050 ecr 4135615124], length 123

20:17:23.739442 IP amd256.utah.cloudlab.us.37822 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 369, win 502, options [nop,nop,TS val 4135616125 ecr 3163946050], length 54

20:17:23.739529 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37822: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946050 ecr 4135616125], length 0

20:17:23.742877 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37832: Flags [P.], seq 246:369, ack 109, win 509, options [nop,nop,TS val 3163946053 ecr 4135615128], length 123

20:17:23.742960 IP amd256.utah.cloudlab.us.37832 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 369, win 502, options [nop,nop,TS val 4135616128 ecr 3163946053], length 54

20:17:23.743025 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37832: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946053 ecr 4135616128], length 0

20:17:23.748313 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37842: Flags [P.], seq 246:369, ack 109, win 509, options [nop,nop,TS val 3163946059 ecr 4135615133], length 123

20:17:23.748408 IP amd256.utah.cloudlab.us.37842 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 369, win 502, options [nop,nop,TS val 4135616134 ecr 3163946059], length 54

20:17:23.748494 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37842: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946059 ecr 4135616134], length 0

20:17:23.753871 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37856: Flags [P.], seq 246:369, ack 109, win 509, options [nop,nop,TS val 3163946064 ecr 4135615139], length 123

20:17:23.753953 IP amd256.utah.cloudlab.us.37856 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 369, win 502, options [nop,nop,TS val 4135616139 ecr 3163946064], length 54

20:17:23.754039 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37856: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946064 ecr 4135616139], length 0

20:17:23.758449 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37860: Flags [P.], seq 246:369, ack 109, win 509, options [nop,nop,TS val 3163946069 ecr 4135615143], length 123

20:17:23.758541 IP amd256.utah.cloudlab.us.37860 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 369, win 502, options [nop,nop,TS val 4135616144 ecr 3163946069], length 54

20:17:23.758626 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37860: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946069 ecr 4135616144], length 0

20:17:23.774135 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37876: Flags [P.], seq 246:369, ack 109, win 509, options [nop,nop,TS val 3163946084 ecr 4135615159], length 123

20:17:23.774214 IP amd256.utah.cloudlab.us.37876 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 369, win 502, options [nop,nop,TS val 4135616160 ecr 3163946084], length 54

20:17:23.774300 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37876: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946085 ecr 4135616160], length 0

20:17:23.776672 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37868: Flags [P.], seq 124:247, ack 109, win 509, options [nop,nop,TS val 3163946087 ecr 4135615161], length 123

20:17:23.776674 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37862: Flags [P.], seq 124:247, ack 109, win 509, options [nop,nop,TS val 3163946087 ecr 4135615161], length 123

20:17:23.776736 IP amd256.utah.cloudlab.us.37868 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 247, win 502, options [nop,nop,TS val 4135616162 ecr 3163946087], length 54

20:17:23.776748 IP amd256.utah.cloudlab.us.37862 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 247, win 502, options [nop,nop,TS val 4135616162 ecr 3163946087], length 54

20:17:23.776801 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37862: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946087 ecr 4135616162], length 0

20:17:23.776822 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37868: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946087 ecr 4135616162], length 0

20:17:23.778064 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37880: Flags [P.], seq 246:369, ack 109, win 509, options [nop,nop,TS val 3163946088 ecr 4135615163], length 123

20:17:23.778121 IP amd256.utah.cloudlab.us.37880 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 109:163, ack 369, win 502, options [nop,nop,TS val 4135616164 ecr 3163946088], length 54

20:17:23.778199 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37880: Flags [.], ack 163, win 509, options [nop,nop,TS val 3163946089 ecr 4135616164], length 0

20:17:24.734332 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [P.], seq 369:492, ack 163, win 509, options [nop,nop,TS val 3163947045 ecr 4135616119], length 123

20:17:24.734424 IP amd256.utah.cloudlab.us.37812 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 492, win 502, options [nop,nop,TS val 4135617120 ecr 3163947045], length 54

20:17:24.734489 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947045 ecr 4135617120], length 0

20:17:24.739802 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37822: Flags [P.], seq 369:492, ack 163, win 509, options [nop,nop,TS val 3163947050 ecr 4135616125], length 123

20:17:24.739880 IP amd256.utah.cloudlab.us.37822 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 492, win 502, options [nop,nop,TS val 4135617125 ecr 3163947050], length 54

20:17:24.739968 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37822: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947050 ecr 4135617125], length 0

20:17:24.743587 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37832: Flags [P.], seq 369:492, ack 163, win 509, options [nop,nop,TS val 3163947054 ecr 4135616128], length 123

20:17:24.743662 IP amd256.utah.cloudlab.us.37832 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 492, win 502, options [nop,nop,TS val 4135617129 ecr 3163947054], length 54

20:17:24.743735 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37832: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947054 ecr 4135617129], length 0

20:17:24.749071 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37842: Flags [P.], seq 369:492, ack 163, win 509, options [nop,nop,TS val 3163947059 ecr 4135616134], length 123

20:17:24.749151 IP amd256.utah.cloudlab.us.37842 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 492, win 502, options [nop,nop,TS val 4135617135 ecr 3163947059], length 54

20:17:24.749245 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37842: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947060 ecr 4135617135], length 0

20:17:24.754585 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37856: Flags [P.], seq 369:492, ack 163, win 509, options [nop,nop,TS val 3163947065 ecr 4135616139], length 123

20:17:24.754665 IP amd256.utah.cloudlab.us.37856 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 492, win 502, options [nop,nop,TS val 4135617140 ecr 3163947065], length 54

20:17:24.754727 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37856: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947065 ecr 4135617140], length 0

20:17:24.759074 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37860: Flags [P.], seq 369:492, ack 163, win 509, options [nop,nop,TS val 3163947069 ecr 4135616144], length 123

20:17:24.759155 IP amd256.utah.cloudlab.us.37860 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 492, win 502, options [nop,nop,TS val 4135617145 ecr 3163947069], length 54

20:17:24.759236 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37860: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947070 ecr 4135617145], length 0

20:17:24.774680 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37876: Flags [P.], seq 369:492, ack 163, win 509, options [nop,nop,TS val 3163947085 ecr 4135616160], length 123

20:17:24.774759 IP amd256.utah.cloudlab.us.37876 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 492, win 502, options [nop,nop,TS val 4135617160 ecr 3163947085], length 54

20:17:24.774828 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37876: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947085 ecr 4135617160], length 0

20:17:24.777184 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37868: Flags [P.], seq 247:370, ack 163, win 509, options [nop,nop,TS val 3163947087 ecr 4135616162], length 123

20:17:24.777192 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37862: Flags [P.], seq 247:370, ack 163, win 509, options [nop,nop,TS val 3163947087 ecr 4135616162], length 123

20:17:24.777254 IP amd256.utah.cloudlab.us.37868 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 370, win 502, options [nop,nop,TS val 4135617163 ecr 3163947087], length 54

20:17:24.777266 IP amd256.utah.cloudlab.us.37862 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 370, win 502, options [nop,nop,TS val 4135617163 ecr 3163947087], length 54

20:17:24.777318 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37862: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947088 ecr 4135617163], length 0

20:17:24.777336 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37868: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947088 ecr 4135617163], length 0

20:17:24.778469 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37880: Flags [P.], seq 369:492, ack 163, win 509, options [nop,nop,TS val 3163947089 ecr 4135616164], length 123

20:17:24.778516 IP amd256.utah.cloudlab.us.37880 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 163:217, ack 492, win 502, options [nop,nop,TS val 4135617164 ecr 3163947089], length 54

20:17:24.778573 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37880: Flags [.], ack 217, win 509, options [nop,nop,TS val 3163947089 ecr 4135617164], length 0

20:17:25.734688 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [P.], seq 492:615, ack 217, win 509, options [nop,nop,TS val 3163948045 ecr 4135617120], length 123

20:17:25.734775 IP amd256.utah.cloudlab.us.37812 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 217:271, ack 615, win 502, options [nop,nop,TS val 4135618120 ecr 3163948045], length 54

20:17:25.734838 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37812: Flags [.], ack 271, win 509, options [nop,nop,TS val 3163948045 ecr 4135618120], length 0

20:17:25.741108 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37822: Flags [P.], seq 492:615, ack 217, win 509, options [nop,nop,TS val 3163948051 ecr 4135617125], length 123

20:17:25.741188 IP amd256.utah.cloudlab.us.37822 > amd261.utah.cloudlab.us.8001: Flags [P.], seq 217:271, ack 615, win 502, options [nop,nop,TS val 4135618127 ecr 3163948051], length 54

20:17:25.741269 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37822: Flags [.], ack 271, win 509, options [nop,nop,TS val 3163948052 ecr 4135618127], length 0

20:17:25.744481 IP amd261.utah.cloudlab.us.8001 > amd256.utah.cloudlab.us.37832: Flags [P.], seq 492:615, ack 217, win 509, options [nop,nop,TS val 3163948055 ecr 4135617129], length 123

