PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
91555 yugm2     20   0 1640416  16732   4156 S  68.4   0.4   0:00.13 wrk
91555 yugm2     20   0 1640416  38252   4156 S 116.7   1.0   0:05.58 wrk
91555 yugm2     20   0 1640416  52508   4156 S 186.2   1.4   0:11.19 wrk
91555 yugm2     20   0 1640416  60428   4156 S 176.9   1.6   0:15.14 wrk
91555 yugm2     20   0 1640416  67968   4156 S 143.2   1.8   0:21.01 wrk
91555 yugm2     20   0 1640416  67968   4156 S 162.5   1.8   0:26.42 wrk
91555 yugm2     20   0 1640416  67968   4156 S 170.6   1.8   0:28.97 wrk
91555 yugm2     20   0 1640416  67968   4156 S 154.8   1.8   0:33.16 wrk
91555 yugm2     20   0 1640416  67968   4156 S 114.8   1.8   0:37.60 wrk
91555 yugm2     20   0 1640416  67968   4156 S 200.0   1.8   0:42.37 wrk
91555 yugm2     20   0 1640416  67968   4156 S 141.4   1.8   0:47.11 wrk
91555 yugm2     20   0 1640416  67968   4156 S 117.6   1.8   0:52.00 wrk
