PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
32208 yugm2     20   0 1362400 869400   4224 S  82.4  23.2   0:00.14 wrk
32208 yugm2     20   0 1362400 869528   4224 S 130.0  23.2   0:01.59 wrk
32208 yugm2     20   0 1362400 869656   4224 S 127.3  23.2   0:04.33 wrk
32208 yugm2     20   0 1362400 869656   4224 S 135.0  23.2   0:07.52 wrk
32208 yugm2     20   0 1362400 869656   4224 S 136.4  23.2   0:10.57 wrk
32208 yugm2     20   0 1362400 869656   4224 S 128.6  23.2   0:13.37 wrk
32208 yugm2     20   0 1362400 870104   4224 S 133.3  23.3   0:16.36 wrk
32208 yugm2     20   0 1362400 870104   4224 S 142.9  23.3   0:19.43 wrk
32208 yugm2     20   0 1362400 870104   4224 S 133.3  23.3   0:22.38 wrk
32208 yugm2     20   0 1362400 870104   4224 S 140.0  23.3   0:25.21 wrk
32208 yugm2     20   0 1362400 870104   4224 S 161.1  23.3   0:28.24 wrk
32208 yugm2     20   0 1362400 870104   4224 S 133.3  23.3   0:31.45 wrk
32208 yugm2     20   0 1362400 870104   4224 S 133.3  23.3   0:34.75 wrk
32208 yugm2     20   0 1362400 870104   4224 S 128.6  23.3   0:37.72 wrk
32208 yugm2     20   0 1362400 870104   4224 S 142.9  23.3   0:40.99 wrk
32208 yugm2     20   0 1362400 870104   4224 S 140.0  23.3   0:44.30 wrk
