PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
63454 yugm2     20   0 1287776 871120   4188 S   0.0  23.3   0:00.14 wrk
63454 yugm2     20   0 1287776 871408   4188 S  88.9  23.3   0:00.91 wrk
63454 yugm2     20   0 1287776 871408   4188 S  82.4  23.3   0:02.05 wrk
63454 yugm2     20   0 1287776 871408   4188 S  83.3  23.3   0:03.22 wrk
63454 yugm2     20   0 1287776 871408   4188 S  83.3  23.3   0:04.37 wrk
63454 yugm2     20   0 1287776 871408   4188 S  88.2  23.3   0:05.50 wrk
63454 yugm2     20   0 1287776 871408   4188 S  77.8  23.3   0:06.69 wrk
63454 yugm2     20   0 1287776 871408   4188 S  77.8  23.3   0:07.93 wrk
63454 yugm2     20   0 1287776 871408   4188 S  83.3  23.3   0:09.16 wrk
63454 yugm2     20   0 1287776 871408   4188 S  88.2  23.3   0:10.35 wrk
63454 yugm2     20   0 1287776 871408   4188 S  83.3  23.3   0:11.57 wrk
63454 yugm2     20   0 1287776 871408   4188 S  88.2  23.3   0:12.73 wrk
63454 yugm2     20   0 1287776 871408   4188 S  88.2  23.3   0:13.91 wrk
63454 yugm2     20   0 1287776 871408   4188 S  83.3  23.3   0:15.12 wrk
63454 yugm2     20   0 1287776 871632   4188 S  88.2  23.3   0:16.38 wrk
63454 yugm2     20   0 1287776 871632   4188 S  77.8  23.3   0:17.64 wrk
63454 yugm2     20   0 1287776 871632   4188 S  88.2  23.3   0:18.79 wrk
63454 yugm2     20   0 1287776 871632   4188 S  83.3  23.3   0:20.06 wrk
63454 yugm2     20   0 1287776 871632   4188 S  88.9  23.3   0:21.27 wrk
63454 yugm2     20   0 1287776 871632   4188 S  88.9  23.3   0:22.52 wrk
63454 yugm2     20   0 1287776 871632   4188 S  88.2  23.3   0:23.96 wrk
