PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
31730 yugm2     20   0 1362400 869196   4016 S   0.0  23.2   0:00.14 wrk
31730 yugm2     20   0 1362400 869452   4016 S 138.9  23.2   0:01.45 wrk
31730 yugm2     20   0 1362400 869452   4016 S 110.5  23.2   0:03.27 wrk
31730 yugm2     20   0 1362400 869452   4016 S 116.7  23.2   0:05.05 wrk
31730 yugm2     20   0 1362400 869452   4016 S 105.3  23.2   0:06.85 wrk
31730 yugm2     20   0 1362400 869452   4016 S 122.2  23.2   0:08.66 wrk
31730 yugm2     20   0 1362400 869452   4016 S 116.7  23.2   0:10.34 wrk
31730 yugm2     20   0 1362400 869936   4016 S 105.3  23.3   0:12.27 wrk
31730 yugm2     20   0 1362400 869936   4016 S 116.7  23.3   0:14.10 wrk
31730 yugm2     20   0 1362400 869936   4016 S 116.7  23.3   0:15.85 wrk
31730 yugm2     20   0 1362400 869936   4016 S 123.5  23.3   0:17.69 wrk
31730 yugm2     20   0 1362400 869936   4016 S 110.5  23.3   0:19.62 wrk
31730 yugm2     20   0 1362400 869936   4016 S 100.0  23.3   0:21.44 wrk
31730 yugm2     20   0 1362400 869936   4016 S 116.7  23.3   0:23.46 wrk
31730 yugm2     20   0 1362400 869936   4016 S 116.7  23.3   0:25.33 wrk
31730 yugm2     20   0 1362400 869936   4016 S 116.7  23.3   0:27.26 wrk
31730 yugm2     20   0 1362400 869936   4016 S 122.2  23.3   0:29.11 wrk
31730 yugm2     20   0 1362400 869936   4016 S 116.7  23.3   0:31.25 wrk
31730 yugm2     20   0 1362400 869936   4016 S 111.1  23.3   0:33.03 wrk
