PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
18372 yugm2     20   0 1555244 149220   4312 S  17.6   4.0   0:00.03 wrk
18372 yugm2     20   0 1555244 152576   4312 S 113.6   4.1   0:01.82 wrk
18372 yugm2     20   0 1555244 152840   4312 S 133.3   4.1   0:03.69 wrk
18372 yugm2     20   0 1555244 152840   4312 S 121.1   4.1   0:05.45 wrk
18372 yugm2     20   0 1555244 153896   4312 S 127.8   4.1   0:07.29 wrk
18372 yugm2     20   0 1555244 155216   4312 S 127.8   4.1   0:09.18 wrk
18372 yugm2     20   0 1555244 156008   4312 S 110.5   4.2   0:10.85 wrk
18372 yugm2     20   0 1555244 157776   4312 S 105.6   4.2   0:12.44 wrk
18372 yugm2     20   0 1555244 158880   4312 S 122.2   4.2   0:14.08 wrk
18372 yugm2     20   0 1555244 159100   4312 S 111.1   4.3   0:15.67 wrk
18372 yugm2     20   0 1555244 159356   4312 S 111.1   4.3   0:17.38 wrk
18372 yugm2     20   0 1555244 160148   4312 S 111.1   4.3   0:19.00 wrk
18372 yugm2     20   0 1555244 160148   4312 S 123.5   4.3   0:20.66 wrk
18372 yugm2     20   0 1555244 160148   4312 S 100.0   4.3   0:22.13 wrk
18372 yugm2     20   0 1555244 160148   4312 S 100.0   4.3   0:23.54 wrk
18372 yugm2     20   0 1555244 160940   4312 S 100.0   4.3   0:25.06 wrk
18372 yugm2     20   0 1555244 161468   4312 S 105.9   4.3   0:26.48 wrk
18372 yugm2     20   0 1555244 161732   4312 S  94.1   4.3   0:27.81 wrk
18372 yugm2     20   0 1555244 162260   4312 S  88.9   4.3   0:29.09 wrk
18372 yugm2     20   0 1555244 162524   4312 S  89.5   4.3   0:30.44 wrk
18372 yugm2     20   0 1555244 162788   4312 S 100.0   4.4   0:31.73 wrk
18372 yugm2     20   0 1555244 162788   4312 S  88.9   4.4   0:32.97 wrk
