PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
01119 yugm2     20   0  340308   4600   4120 S   0.0   0.1   0:00.00 wrk
01119 yugm2     20   0 1541164  41740   4312 S 111.1   1.1   0:02.12 wrk
01119 yugm2     20   0 1541164  45964   4312 S 111.8   1.2   0:04.62 wrk
01119 yugm2     20   0 1541164  47020   4312 S  94.1   1.3   0:05.93 wrk
01119 yugm2     20   0 1541164  49660   4312 S  88.9   1.3   0:07.22 wrk
01119 yugm2     20   0 1541164  51508   4312 S  77.8   1.4   0:08.65 wrk
01119 yugm2     20   0 1541164  55704   4312 S  77.8   1.5   0:10.11 wrk
01119 yugm2     20   0 1541164  57684   4312 S  76.5   1.5   0:11.53 wrk
01119 yugm2     20   0 1541164  58740   4312 S  72.2   1.6   0:13.20 wrk
01119 yugm2     20   0 1541164  62964   4312 S  64.7   1.7   0:16.95 wrk
01119 yugm2     20   0 1541164  66924   4312 S  50.0   1.8   0:21.59 wrk
