12:17:19.114361 IP amd256.utah.cloudlab.us.50112 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3231307619:3231307678, ack 2039746738, win 502, options [nop,nop,TS val 3588411500 ecr 2616741225], length 59

12:17:19.114370 IP amd256.utah.cloudlab.us.50120 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2574552959:2574553018, ack 623363356, win 502, options [nop,nop,TS val 3588411500 ecr 2616741225], length 59

12:17:19.114393 IP amd256.utah.cloudlab.us.50102 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 3514701443:3514701502, ack 1878482854, win 502, options [nop,nop,TS val 3588411500 ecr 2616741225], length 59

12:17:19.114581 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.50102: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616741425 ecr 3588411500], length 123

12:17:19.114614 IP amd256.utah.cloudlab.us.50102 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588411500 ecr 2616741425], length 0

12:17:19.114627 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.50112: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616741425 ecr 3588411500], length 123

12:17:19.114648 IP amd256.utah.cloudlab.us.50112 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588411500 ecr 2616741425], length 0

12:17:19.114860 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.50120: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616741425 ecr 3588411500], length 123

12:17:19.114868 IP amd256.utah.cloudlab.us.50080 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1778022311:1778022370, ack 210445836, win 502, options [nop,nop,TS val 3588411500 ecr 2616741224], length 59

12:17:19.114888 IP amd256.utah.cloudlab.us.50120 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588411500 ecr 2616741425], length 0

12:17:19.114890 IP amd256.utah.cloudlab.us.50144 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2083993227:2083993286, ack 3045453197, win 502, options [nop,nop,TS val 3588411500 ecr 2616741225], length 59

12:17:19.114905 IP amd256.utah.cloudlab.us.50086 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 380577703:380577762, ack 2411767110, win 502, options [nop,nop,TS val 3588411500 ecr 2616741224], length 59

12:17:19.115019 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.50144: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616741425 ecr 3588411500], length 123

12:17:19.115049 IP amd256.utah.cloudlab.us.50144 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588411500 ecr 2616741425], length 0

12:17:19.115068 IP amd256.utah.cloudlab.us.50094 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 484720822:484720881, ack 3174454195, win 502, options [nop,nop,TS val 3588411501 ecr 2616741224], length 59

12:17:19.115126 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.50080: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616741425 ecr 3588411500], length 123

12:17:19.115149 IP amd256.utah.cloudlab.us.50080 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588411501 ecr 2616741425], length 0

12:17:19.115174 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.50086: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616741425 ecr 3588411500], length 123

12:17:19.115177 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.50094: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616741425 ecr 3588411501], length 123

12:17:19.115198 IP amd256.utah.cloudlab.us.50086 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588411501 ecr 2616741425], length 0

12:17:19.115205 IP amd256.utah.cloudlab.us.50094 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588411501 ecr 2616741425], length 0

12:17:19.115315 IP amd256.utah.cloudlab.us.50134 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 4260391630:4260391689, ack 3291331022, win 502, options [nop,nop,TS val 3588411501 ecr 2616741225], length 59

12:17:19.115446 IP amd256.utah.cloudlab.us.50140 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 2446883154:2446883213, ack 1448120136, win 502, options [nop,nop,TS val 3588411501 ecr 2616741225], length 59

12:17:19.115522 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.50134: Flags [P.], seq 1:124, ack 59, win 509, options [nop,nop,TS val 2616741426 ecr 3588411501], length 123

12:17:19.115533 IP amd256.utah.cloudlab.us.50134 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3588411501 ecr 2616741426], length 0

