PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
72135 yugm2     20   0 1508564 642004   4092 S  55.6  17.2   0:00.10 wrk
72135 yugm2     20   0 4121676 938180   4092 S 142.1  25.1   0:01.73 wrk
72135 yugm2     20   0 4121676 939764   4092 S 126.1  25.1   0:04.67 wrk
72135 yugm2     20   0 4121676 940556   4092 S 125.0  25.1   0:06.70 wrk
72135 yugm2     20   0 4121676 941876   4092 S 152.4  25.2   0:09.35 wrk
72135 yugm2     20   0 4121676 942932   4092 S 170.0  25.2   0:11.82 wrk
72135 yugm2     20   0 4121676 943724   4092 S 142.9  25.2   0:14.00 wrk
72135 yugm2     20   0 4121676 947784   4092 S 110.0  25.3   0:16.11 wrk
72135 yugm2     20   0 4121676 948312   4092 S 150.0  25.3   0:18.13 wrk
72135 yugm2     20   0 4121676 949104   4092 S 155.6  25.4   0:20.05 wrk
72135 yugm2     20   0 4121676 950160   4092 S 128.6  25.4   0:22.66 wrk
72135 yugm2     20   0 4121676 951216   4092 S 142.1  25.4   0:25.18 wrk
72135 yugm2     20   0 4121676 951744   4092 S 130.0  25.4   0:27.13 wrk
72135 yugm2     20   0 4121676 952536   4092 S 136.8  25.5   0:29.22 wrk
72135 yugm2     20   0 4121676 953592   4092 S 136.8  25.5   0:31.38 wrk
72135 yugm2     20   0 4121676 954120   4092 S 142.1  25.5   0:33.35 wrk
72135 yugm2     20   0 4121676 954648   4092 S 116.7  25.5   0:35.07 wrk
72135 yugm2     20   0 4121676 955440   4092 S 127.8  25.5   0:37.02 wrk
72135 yugm2     20   0 4121676 956496   4092 S 144.4  25.6   0:39.84 wrk
72135 yugm2     20   0 4121676 957288   4092 S 150.0  25.6   0:41.73 wrk
