PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
64475 yugm2     20   0  346652   4656   4148 S   0.0   0.1   0:00.00 wrk
64475 yugm2     20   0 1319572   9268   4148 S  35.3   0.2   0:00.47 wrk
64475 yugm2     20   0 1319572  12648   4148 S  41.2   0.3   0:00.97 wrk
64475 yugm2     20   0 1319572  15552   4148 S  37.5   0.4   0:01.50 wrk
64475 yugm2     20   0 1319572  16080   4148 S  37.5   0.4   0:01.97 wrk
64475 yugm2     20   0 1319572  19512   4148 S  43.8   0.5   0:02.47 wrk
64475 yugm2     20   0 1319572  19512   4148 S  37.5   0.5   0:02.95 wrk
64475 yugm2     20   0 1319572  19512   4148 S  37.5   0.5   0:03.43 wrk
64475 yugm2     20   0 1319572  19512   4148 S  37.5   0.5   0:03.96 wrk
64475 yugm2     20   0 1319572  19512   4148 S  43.8   0.5   0:04.46 wrk
64475 yugm2     20   0 1319572  19512   4148 S  41.2   0.5   0:04.93 wrk
64475 yugm2     20   0 1319572  19512   4148 S  31.2   0.5   0:05.52 wrk
64475 yugm2     20   0 1319572  19512   4148 S  35.3   0.5   0:06.08 wrk
64475 yugm2     20   0 1319572  19512   4148 S  41.2   0.5   0:06.61 wrk
64475 yugm2     20   0 1319572  19512   4148 S  37.5   0.5   0:07.18 wrk
64475 yugm2     20   0 1319572  19512   4148 S  35.3   0.5   0:07.70 wrk
64475 yugm2     20   0 1319572  19512   4148 S  37.5   0.5   0:08.20 wrk
64475 yugm2     20   0 1319572  19512   4148 S  37.5   0.5   0:08.72 wrk
64475 yugm2     20   0 1319572  19512   4148 S  35.3   0.5   0:09.27 wrk
64475 yugm2     20   0 1319572  19512   4148 S  35.3   0.5   0:09.90 wrk
64475 yugm2     20   0 1319572  19512   4148 S  43.8   0.5   0:10.48 wrk
64475 yugm2     20   0 1319572  19512   4148 S  41.2   0.5   0:11.09 wrk
