PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
69386 yugm2     20   0 1105452   9216   4104 S  17.6   0.2   0:00.03 wrk
69386 yugm2     20   0 1105452  11816   4104 S  76.5   0.3   0:01.00 wrk
69386 yugm2     20   0 1105452  16040   4104 S  87.5   0.4   0:02.08 wrk
69386 yugm2     20   0 1105452  19736   4104 S  58.8   0.5   0:03.07 wrk
69386 yugm2     20   0 1105452  21056   4104 S  64.7   0.6   0:03.77 wrk
69386 yugm2     20   0 1105452  23168   4104 S  82.4   0.6   0:04.70 wrk
69386 yugm2     20   0 1105452  26600   4104 S  82.4   0.7   0:05.81 wrk
69386 yugm2     20   0 1105452  27392   4104 S  82.4   0.7   0:06.92 wrk
69386 yugm2     20   0 1105452  27612   4104 S 100.0   0.7   0:08.02 wrk
69386 yugm2     20   0 1105452  27612   4104 S  76.5   0.7   0:09.13 wrk
69386 yugm2     20   0 1105452  27612   4104 S  87.5   0.7   0:10.21 wrk
69386 yugm2     20   0 1105452  27612   4104 S  75.0   0.7   0:11.27 wrk
69386 yugm2     20   0 1105452  27612   4104 S  93.8   0.7   0:12.35 wrk
69386 yugm2     20   0 1105452  27612   4104 S  82.4   0.7   0:13.46 wrk
69386 yugm2     20   0 1105452  27612   4104 S  82.4   0.7   0:14.60 wrk
69386 yugm2     20   0 1105452  27612   4104 S  88.9   0.7   0:15.72 wrk
69386 yugm2     20   0 1105452  27612   4104 S  82.4   0.7   0:16.81 wrk
69386 yugm2     20   0 1105452  27612   4104 S  88.2   0.7   0:17.91 wrk
69386 yugm2     20   0 1105452  27612   4104 S 100.0   0.7   0:19.04 wrk
69386 yugm2     20   0 1105452  27612   4104 S  88.2   0.7   0:20.13 wrk
69386 yugm2     20   0 1105452  27612   4104 S  81.2   0.7   0:21.23 wrk
69386 yugm2     20   0 1105452  27612   4104 S  81.2   0.7   0:22.35 wrk
69386 yugm2     20   0 1105452  27612   4104 S  88.2   0.7   0:23.43 wrk
69386 yugm2     20   0 1105452  27612   4104 S  88.2   0.7   0:24.54 wrk
