PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
21318 yugm2     20   0 1793780   5780   4048 S   0.0   0.0   0:00.01 wrk
21318 yugm2     20   0 1793780   5780   4048 S   0.0   0.0   0:00.02 wrk
21318 yugm2     20   0 1793780   5780   4048 S   5.9   0.0   0:00.03 wrk
21318 yugm2     20   0 1793780   5780   4048 S   0.0   0.0   0:00.03 wrk
21318 yugm2     20   0 1793780   5780   4048 S   0.0   0.0   0:00.04 wrk
21318 yugm2     20   0 1793780   5780   4048 S   0.0   0.0   0:00.05 wrk
21318 yugm2     20   0 1793780   5780   4048 S   0.0   0.0   0:00.06 wrk
21318 yugm2     20   0 1793780   5780   4048 S   0.0   0.0   0:00.07 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:00.10 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:00.17 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:00.23 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:00.29 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:00.36 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:00.42 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:00.48 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:00.55 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:00.61 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:00.68 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:00.75 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:00.81 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:00.87 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:00.93 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:01.00 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:01.07 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.6   0.0   0:01.13 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:01.18 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:01.25 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:01.31 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:01.37 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:01.44 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:01.50 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:01.56 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:01.63 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:01.69 wrk
21318 yugm2     20   0 1793780  12020   4048 S  11.8   0.0   0:01.76 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:01.81 wrk
21318 yugm2     20   0 1793780  12020   4048 S  11.8   0.0   0:01.89 wrk
21318 yugm2     20   0 1793780  12020   4048 S  11.8   0.0   0:01.95 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.6   0.0   0:02.02 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:02.08 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:02.13 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:02.20 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:02.26 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:02.33 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:02.39 wrk
21318 yugm2     20   0 1793780  12020   4048 S   5.9   0.0   0:02.46 wrk
21318 yugm2     20   0 1793780  12020   4048 S   0.0   0.0   0:02.52 wrk
