PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
41111 yugm2     20   0 1601696  22152   4116 S  77.8   0.6   0:00.87 wrk
41111 yugm2     20   0 1601696  27144   4116 S  76.5   0.7   0:02.41 wrk
41111 yugm2     20   0 1601696  28200   4116 S  76.5   0.8   0:03.48 wrk
41111 yugm2     20   0 1601696  28200   4116 S  64.7   0.8   0:04.43 wrk
41111 yugm2     20   0 1601696  32424   4116 S  76.5   0.9   0:05.41 wrk
41111 yugm2     20   0 1601696  33216   4116 S  64.7   0.9   0:06.33 wrk
41111 yugm2     20   0 1601696  34800   4116 S  64.7   0.9   0:07.13 wrk
41111 yugm2     20   0 1601696  40072   4116 S  58.8   1.1   0:07.89 wrk
41111 yugm2     20   0 1601696  40744   4116 S  41.2   1.1   0:08.59 wrk
41111 yugm2     20   0 1601696  41272   4116 S  47.1   1.1   0:09.25 wrk
41111 yugm2     20   0 1601696  42592   4116 S  50.0   1.1   0:09.85 wrk
41111 yugm2     20   0 1601696  43648   4116 S  41.2   1.2   0:10.39 wrk
41111 yugm2     20   0 1601696  43648   4116 S  41.2   1.2   0:10.90 wrk
41111 yugm2     20   0 1601696  44440   4116 S  37.5   1.2   0:11.35 wrk
41111 yugm2     20   0 1601696  45496   4116 S  29.4   1.2   0:11.75 wrk
41111 yugm2     20   0 1601696  46288   4116 S  31.2   1.2   0:12.12 wrk
41111 yugm2     20   0 1601696  46552   4116 S  31.2   1.2   0:12.48 wrk
41111 yugm2     20   0 1601696  46552   4116 S  23.5   1.2   0:12.81 wrk
41111 yugm2     20   0 1601696  47080   4116 S  22.2   1.3   0:13.13 wrk
41111 yugm2     20   0 1601696  50604   4116 S  17.6   1.4   0:13.41 wrk
41111 yugm2     20   0 1601696  50604   4116 S  17.6   1.4   0:13.67 wrk
41111 yugm2     20   0 1601696  50604   4116 S  23.5   1.4   0:13.95 wrk
41111 yugm2     20   0 1601696  50868   4116 S  23.5   1.4   0:14.22 wrk
