PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
15329 yugm2     20   0  651348 160296   4140 S  11.8   4.3   0:00.02 wrk
15329 yugm2     20   0  651348 160512   4140 S 140.9   4.3   0:01.21 wrk
15329 yugm2     20   0  651348 160512   4140 S 128.6   4.3   0:03.82 wrk
15329 yugm2     20   0  651348 160776   4140 S 138.1   4.3   0:06.49 wrk
15329 yugm2     20   0  651348 161040   4140 S 155.6   4.3   0:09.16 wrk
15329 yugm2     20   0  651348 161040   4140 S 128.6   4.3   0:11.94 wrk
15329 yugm2     20   0  651348 161264   4140 S 138.1   4.3   0:14.57 wrk
15329 yugm2     20   0  651348 161488   4140 S 138.1   4.3   0:17.29 wrk
15329 yugm2     20   0  651348 161488   4140 S 133.3   4.3   0:20.08 wrk
15329 yugm2     20   0  651348 161488   4140 S 136.4   4.3   0:22.81 wrk
15329 yugm2     20   0  651348 161488   4140 S 142.9   4.3   0:25.51 wrk
15329 yugm2     20   0  651348 161488   4140 S 140.0   4.3   0:28.12 wrk
15329 yugm2     20   0  651348 161488   4140 S 150.0   4.3   0:30.89 wrk
15329 yugm2     20   0  651348 161488   4140 S 135.0   4.3   0:33.76 wrk
15329 yugm2     20   0  651348 161488   4140 S 158.8   4.3   0:36.41 wrk
15329 yugm2     20   0  651348 161488   4140 S 140.0   4.3   0:39.03 wrk
15329 yugm2     20   0  651348 161488   4140 S 140.0   4.3   0:41.65 wrk
15329 yugm2     20   0  651348 161488   4140 S 140.0   4.3   0:44.17 wrk
