18:42:58.522108 IP amd256.utah.cloudlab.us.41251 > boss.utah.cloudlab.us.domain: 18573+ [1au] A? amd261.utah.cloudlab.us. (52)

18:42:58.522232 IP amd256.utah.cloudlab.us.51321 > boss.utah.cloudlab.us.domain: 64551+ [1au] AAAA? amd261.utah.cloudlab.us. (52)

18:42:58.522546 IP amd256.utah.cloudlab.us.58348 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1104206463, win 64240, options [mss 1460,sackOK,TS val 3697950908 ecr 0,nop,wscale 7], length 0

18:42:58.522687 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58348: Flags [S.], seq 2047222191, ack 1104206464, win 65160, options [mss 1460,sackOK,TS val 2726280833 ecr 3697950908,nop,wscale 7], length 0

18:42:58.522720 IP amd256.utah.cloudlab.us.58348 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3697950908 ecr 2726280833], length 0

18:42:58.522738 IP amd256.utah.cloudlab.us.58348 > amd261.utah.cloudlab.us.8000: Flags [F.], seq 1, ack 1, win 502, options [nop,nop,TS val 3697950908 ecr 2726280833], length 0

18:42:58.522825 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58348: Flags [.], ack 2, win 510, options [nop,nop,TS val 2726280834 ecr 3697950908], length 0

18:42:58.523072 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58348: Flags [F.], seq 1, ack 2, win 510, options [nop,nop,TS val 2726280834 ecr 3697950908], length 0

18:42:58.523089 IP amd256.utah.cloudlab.us.58348 > amd261.utah.cloudlab.us.8000: Flags [.], ack 2, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 0

18:42:58.523468 IP amd256.utah.cloudlab.us.58350 > amd261.utah.cloudlab.us.8000: Flags [S], seq 3764688360, win 64240, options [mss 1460,sackOK,TS val 3697950909 ecr 0,nop,wscale 7], length 0

18:42:58.523487 IP amd256.utah.cloudlab.us.58362 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1536760491, win 64240, options [mss 1460,sackOK,TS val 3697950909 ecr 0,nop,wscale 7], length 0

18:42:58.523562 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58350: Flags [S.], seq 1410208509, ack 3764688361, win 65160, options [mss 1460,sackOK,TS val 2726280834 ecr 3697950909,nop,wscale 7], length 0

18:42:58.523581 IP amd256.utah.cloudlab.us.58350 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 0

18:42:58.523595 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58362: Flags [S.], seq 3801713309, ack 1536760492, win 65160, options [mss 1460,sackOK,TS val 2726280834 ecr 3697950909,nop,wscale 7], length 0

18:42:58.523607 IP amd256.utah.cloudlab.us.58372 > amd261.utah.cloudlab.us.8000: Flags [S], seq 696388885, win 64240, options [mss 1460,sackOK,TS val 3697950909 ecr 0,nop,wscale 7], length 0

18:42:58.523613 IP amd256.utah.cloudlab.us.58350 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 59

18:42:58.523634 IP amd256.utah.cloudlab.us.58362 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 0

18:42:58.523677 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58350: Flags [.], ack 60, win 509, options [nop,nop,TS val 2726280834 ecr 3697950909], length 0

18:42:58.523684 IP amd256.utah.cloudlab.us.58362 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 59

18:42:58.523693 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58372: Flags [S.], seq 3280873865, ack 696388886, win 65160, options [mss 1460,sackOK,TS val 2726280834 ecr 3697950909,nop,wscale 7], length 0

18:42:58.523698 IP amd256.utah.cloudlab.us.58374 > amd261.utah.cloudlab.us.8000: Flags [S], seq 1780197227, win 64240, options [mss 1460,sackOK,TS val 3697950909 ecr 0,nop,wscale 7], length 0

18:42:58.523713 IP amd256.utah.cloudlab.us.58372 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 0

18:42:58.523733 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58362: Flags [.], ack 60, win 509, options [nop,nop,TS val 2726280834 ecr 3697950909], length 0

18:42:58.523738 IP amd256.utah.cloudlab.us.58372 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 59

18:42:58.523766 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58372: Flags [.], ack 60, win 509, options [nop,nop,TS val 2726280834 ecr 3697950909], length 0

18:42:58.523795 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58374: Flags [S.], seq 2302507247, ack 1780197228, win 65160, options [mss 1460,sackOK,TS val 2726280834 ecr 3697950909,nop,wscale 7], length 0

18:42:58.523832 IP amd256.utah.cloudlab.us.58374 > amd261.utah.cloudlab.us.8000: Flags [.], ack 1, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 0

18:42:58.523860 IP amd256.utah.cloudlab.us.58374 > amd261.utah.cloudlab.us.8000: Flags [P.], seq 1:60, ack 1, win 502, options [nop,nop,TS val 3697950909 ecr 2726280834], length 59

18:42:58.523889 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58374: Flags [.], ack 60, win 509, options [nop,nop,TS val 2726280835 ecr 3697950909], length 0

18:42:58.523982 IP amd261.utah.cloudlab.us.8000 > amd256.utah.cloudlab.us.58350: Flags [P.], seq 1:124, ack 60, win 509, options [nop,nop,TS val 2726280835 ecr 3697950909], length 123

18:42:58.523992 IP amd256.utah.cloudlab.us.58350 > amd261.utah.cloudlab.us.8000: Flags [.], ack 124, win 502, options [nop,nop,TS val 3697950909 ecr 2726280835], length 0

