PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
84496 yugm2     20   0 1508388  27924   4116 S  62.5   0.7   0:00.10 wrk
84496 yugm2     20   0 1508388  32600   4116 S 115.0   0.9   0:01.88 wrk
84496 yugm2     20   0 1508388  38120   4116 S 142.1   1.0   0:03.82 wrk
84496 yugm2     20   0 1508388  40232   4116 S 138.9   1.1   0:05.69 wrk
84496 yugm2     20   0 1508388  43664   4116 S 144.4   1.2   0:07.60 wrk
84496 yugm2     20   0 1508388  47624   4116 S 131.6   1.3   0:09.52 wrk
84496 yugm2     20   0 1508388  47888   4116 S  76.5   1.3   0:10.33 wrk
84496 yugm2     20   0 1508388  50528   4116 S 127.8   1.4   0:11.87 wrk
84496 yugm2     20   0 1508388  57076   4116 S 166.7   1.5   0:14.14 wrk
84496 yugm2     20   0 1508388  59688   4116 S 163.2   1.6   0:16.46 wrk
84496 yugm2     20   0 1508388  60216   4116 S 170.6   1.6   0:18.70 wrk
84496 yugm2     20   0 1508388  60216   4116 S 166.7   1.6   0:20.94 wrk
84496 yugm2     20   0 1508388  60216   4116 S 136.8   1.6   0:23.04 wrk
84496 yugm2     20   0 1508388  60216   4116 S 100.0   1.6   0:24.74 wrk
84496 yugm2     20   0 1508388  60216   4116 S 130.0   1.6   0:26.62 wrk
84496 yugm2     20   0 1508388  60216   4116 S 144.4   1.6   0:28.75 wrk
84496 yugm2     20   0 1508388  60480   4116 S 147.4   1.6   0:30.78 wrk
84496 yugm2     20   0 1508388  60480   4116 S 121.1   1.6   0:32.71 wrk
84496 yugm2     20   0 1508388  60480   4116 S 138.9   1.6   0:34.60 wrk
84496 yugm2     20   0 1508388  60480   4116 S 152.9   1.6   0:36.50 wrk
84496 yugm2     20   0 1508388  60480   4116 S 130.0   1.6   0:38.42 wrk
84496 yugm2     20   0 1508388  60480   4116 S 144.4   1.6   0:40.35 wrk
