PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
77662 yugm2     20   0 1795428  11884   4124 S 100.0   0.3   0:00.16 wrk
77662 yugm2     20   0 1795428  20204   4124 S 155.0   0.5   0:02.18 wrk
77662 yugm2     20   0 1795428  27788   4124 S 138.1   0.7   0:04.29 wrk
77662 yugm2     20   0 1795428  38084   4124 S 157.9   1.0   0:06.41 wrk
77662 yugm2     20   0 1795428  38084   4124 S 127.3   1.0   0:08.63 wrk
77662 yugm2     20   0 1795428  51284   4124 S 140.0   1.4   0:10.82 wrk
77662 yugm2     20   0 1795428  51284   4124 S 161.1   1.4   0:12.97 wrk
77662 yugm2     20   0 1795428  51284   4124 S 170.6   1.4   0:15.13 wrk
77662 yugm2     20   0 1795428  51284   4124 S 131.6   1.4   0:17.25 wrk
77662 yugm2     20   0 1795428  51284   4124 S 140.0   1.4   0:19.38 wrk
77662 yugm2     20   0 1795428  51284   4124 S 140.0   1.4   0:21.58 wrk
77662 yugm2     20   0 1795428  51284   4124 S 150.0   1.4   0:23.63 wrk
77662 yugm2     20   0 1795428  51284   4124 S 155.0   1.4   0:25.65 wrk
77662 yugm2     20   0 1795428  51284   4124 S 138.9   1.4   0:27.71 wrk
77662 yugm2     20   0 1795428  51284   4124 S 138.1   1.4   0:29.89 wrk
77662 yugm2     20   0 1795428  51284   4124 S 140.0   1.4   0:32.02 wrk
77662 yugm2     20   0 1795428  51284   4124 S 145.0   1.4   0:34.17 wrk
77662 yugm2     20   0 1795428  51284   4124 S 172.2   1.4   0:36.42 wrk
77662 yugm2     20   0 1795428  51284   4124 S 145.0   1.4   0:38.54 wrk
77662 yugm2     20   0 1795428  51284   4124 S 166.7   1.4   0:40.62 wrk
77662 yugm2     20   0 1795428  51284   4124 S 155.6   1.4   0:42.65 wrk
77662 yugm2     20   0 1795428  51284   4124 S 161.1   1.4   0:44.79 wrk
