PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
02383 yugm2     20   0 1313636  60788   4204 S  29.4   1.6   0:00.05 wrk
02383 yugm2     20   0 1313636  61796   4204 S 163.2   1.7   0:01.27 wrk
02383 yugm2     20   0 1313636  66444   4204 S 147.4   1.8   0:03.30 wrk
02383 yugm2     20   0 1313636  67236   4204 S 150.0   1.8   0:05.29 wrk
02383 yugm2     20   0 1313636  68820   4204 S 126.3   1.8   0:07.18 wrk
02383 yugm2     20   0 1313636  69876   4204 S 133.3   1.9   0:09.07 wrk
02383 yugm2     20   0 1313636  71724   4204 S 113.6   1.9   0:10.99 wrk
02383 yugm2     20   0 1313636  73044   4204 S 126.3   2.0   0:12.84 wrk
02383 yugm2     20   0 1313636  76484   4204 S 138.9   2.0   0:14.62 wrk
02383 yugm2     20   0 1313636  78332   4204 S 121.1   2.1   0:16.32 wrk
02383 yugm2     20   0 1313636  78860   4204 S 122.2   2.1   0:17.91 wrk
02383 yugm2     20   0 1313636  80972   4204 S 122.2   2.2   0:19.54 wrk
02383 yugm2     20   0 1313636  82292   4204 S 111.1   2.2   0:21.16 wrk
02383 yugm2     20   0 1313636  83348   4204 S 122.2   2.2   0:22.75 wrk
02383 yugm2     20   0 1313636  84668   4204 S  94.4   2.3   0:24.24 wrk
02383 yugm2     20   0 1313636  85460   4204 S 116.7   2.3   0:25.43 wrk
02383 yugm2     20   0 1313636  85460   4204 S 121.1   2.3   0:27.17 wrk
02383 yugm2     20   0 1313636  85460   4204 S 111.1   2.3   0:28.85 wrk
02383 yugm2     20   0 1313636  85460   4204 S 105.6   2.3   0:30.36 wrk
02383 yugm2     20   0 1313636  85460   4204 S 111.8   2.3   0:31.89 wrk
02383 yugm2     20   0 1313636  85460   4204 S 123.5   2.3   0:33.41 wrk
02383 yugm2     20   0 1313636  85460   4204 S 116.7   2.3   0:34.90 wrk
02383 yugm2     20   0 1313636  85460   4204 S  64.7   2.3   0:35.99 wrk
